% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
6.098	3	25	610	9	123	28	1479
6.099	1	1	610	10	6	28	1095
6.099	2	19	610	10	62	28	2292
6.099	3	25	610	10	123	28	1479
6.1	1	1	611	1	6	28	1095
6.1	2	19	611	1	62	28	2292
6.1	3	25	611	1	123	28	1479
6.101	1	1	611	2	6	28	1095
6.101	2	17	611	2	21	28	4587
6.101	3	25	611	2	123	28	1479
6.102	1	1	611	3	6	28	1095
6.102	2	17	611	3	21	28	4587
6.102	3	25	611	3	123	28	1479
6.103	1	1	611	4	6	28	1095
6.103	2	17	611	4	21	28	4587
6.103	3	25	611	4	123	28	1479
6.104	1	1	611	5	6	28	1095
6.104	3	25	611	5	123	28	1479
6.105	2	19	611	6	62	28	2292
6.105	2	17	611	6	21	28	2292
6.105	3	25	611	6	123	28	1479
6.106	2	19	611	7	62	28	2292
6.106	2	17	611	7	21	28	2292
6.106	3	25	611	7	123	28	1479
6.107	2	19	611	8	62	28	2292
6.107	2	17	611	8	21	28	2292
6.107	3	25	611	8	123	28	1479
6.108	2	19	611	9	62	28	2292
6.108	2	17	611	9	21	28	2292
6.108	3	25	611	9	123	0	53
6.109	2	19	611	10	62	28	2292
6.109	2	17	611	10	21	28	2292
6.109	3	25	611	10	123	0	53
6.11	3	25	612	1	123	0	53
6.111	2	19	612	2	62	28	2292
6.111	2	17	612	2	21	28	2292
6.111	3	25	612	2	123	0	53
6.112	2	17	612	3	21	28	2292
6.112	3	25	612	3	123	28	1479
6.113	2	19	612	4	62	28	2292
6.113	3	25	612	4	123	0	53
6.114	2	19	612	5	62	28	2292
6.114	3	25	612	5	123	0	53
6.115	2	19	612	6	62	28	2292
6.115	3	25	612	6	123	0	53
6.116	2	19	612	7	62	28	2292
6.116	3	25	612	7	123	0	53
6.117	2	19	612	8	62	28	2292
6.117	3	25	612	8	123	0	53
6.118	2	19	612	9	62	28	2292
6.118	3	25	612	9	123	0	53
6.119	2	19	612	10	62	28	2292
6.119	3	25	612	10	123	0	53
6.12	3	25	613	1	123	0	53
6.121	3	25	613	2	123	0	53
6.122	3	25	613	3	123	0	53
6.123	3	25	613	4	123	28	1479
6.124	3	25	613	5	123	28	1479
6.125	2	19	613	6	62	28	2292
6.125	3	25	613	6	123	28	1479
6.126	2	19	613	7	62	28	2292
6.126	3	25	613	7	123	28	1479
6.127	2	19	613	8	62	28	2292
6.127	3	25	613	8	123	28	1479
6.128	3	25	613	9	123	28	1479
6.129	1	5	613	10	49	6	209
6.129	3	25	613	10	123	28	1479
6.13	1	5	614	1	49	6	209
6.13	3	25	614	1	123	28	1479
6.131	1	5	614	2	49	6	209
6.131	3	25	614	2	123	28	1479
6.132	1	5	614	3	49	6	209
6.132	2	19	614	3	62	28	2292
6.132	3	25	614	3	123	28	1479
6.133	1	5	614	4	49	6	209
6.133	2	19	614	4	62	28	2292
6.133	3	25	614	4	123	28	1479
6.134	1	5	614	5	49	6	209
6.134	2	19	614	5	62	28	2292
6.134	3	25	614	5	123	28	1479
6.135	1	5	614	6	49	6	209
6.135	3	25	614	6	123	28	1479
6.136	1	5	614	7	49	6	209
6.136	3	25	614	7	123	28	1479
6.137	1	5	614	8	49	6	209
6.137	3	25	614	8	123	28	1479
6.138	1	3	614	9	58	6	209
6.138	1	5	614	9	49	6	209
6.138	3	25	614	9	123	28	1479
6.139	1	3	614	10	58	6	209
6.139	1	5	614	10	49	6	209
6.139	2	19	614	10	62	28	2292
6.139	3	25	614	10	123	28	1479
6.14	1	3	615	1	58	6	209
6.14	1	5	615	1	49	6	209
6.14	2	19	615	1	62	28	2292
6.14	3	25	615	1	123	28	1479
6.141	1	3	615	2	58	6	209
6.141	1	5	615	2	49	6	209
6.141	2	19	615	2	62	28	2292
6.141	3	25	615	2	123	28	1479
6.142	1	3	615	3	58	6	209
6.142	1	5	615	3	49	28	1479
6.142	3	25	615	3	123	28	1479
6.143	1	3	615	4	58	6	209
6.143	1	5	615	4	49	28	1479
6.143	3	25	615	4	123	28	1479
6.144	1	3	615	5	58	6	209
6.144	1	5	615	5	49	28	1479
6.144	3	25	615	5	123	28	1479
6.145	1	3	615	6	58	6	209
6.145	1	5	615	6	49	28	1479
6.145	2	19	615	6	62	28	2292
6.145	3	25	615	6	123	28	1479
6.146	1	3	615	7	58	6	209
6.146	1	5	615	7	49	28	1479
6.146	2	19	615	7	62	28	2292
6.146	3	25	615	7	123	28	1479
6.147	1	3	615	8	58	6	209
6.147	1	5	615	8	49	28	1479
6.147	2	19	615	8	62	28	2292
6.147	3	25	615	8	123	28	1479
6.148	1	5	615	9	49	28	1479
6.148	2	19	615	9	62	28	2292
6.148	3	25	615	9	123	28	1479
6.149	1	3	615	10	58	28	1479
6.149	3	25	615	10	123	28	1479
6.15	3	25	616	1	123	28	1479
6.151	1	5	616	2	49	28	1479
6.151	3	25	616	2	123	28	1479
6.152	1	3	616	3	58	28	1479
6.152	2	19	616	3	62	28	2292
6.152	3	25	616	3	123	28	1479
6.153	1	3	616	4	58	28	1479
6.153	2	19	616	4	62	28	2292
6.153	3	25	616	4	123	28	1479
6.154	1	3	616	5	58	28	1479
6.154	2	19	616	5	62	28	2292
6.154	3	25	616	5	123	28	1479
6.155	1	3	616	6	58	28	1479
6.155	2	19	616	6	62	28	2292
6.155	3	25	616	6	123	28	1479
6.156	1	3	616	7	58	28	1479
6.156	3	25	616	7	123	28	1479
6.157	1	3	616	8	58	28	1479
6.157	3	25	616	8	123	28	1479
6.158	1	3	616	9	58	28	1479
6.158	3	25	616	9	123	28	1479
6.159	1	3	616	10	58	28	1479
6.159	2	19	616	10	62	28	2292
6.159	3	25	616	10	123	28	1479
6.16	1	3	617	1	58	28	1479
6.16	2	19	617	1	62	28	2292
6.16	3	25	617	1	123	28	1479
6.161	1	3	617	2	58	28	1479
6.161	2	19	617	2	62	28	2292
6.161	3	25	617	2	123	28	1479
6.162	1	3	617	3	58	28	1479
6.162	2	19	617	3	62	28	2292
6.162	3	25	617	3	123	28	1479
6.163	1	3	617	4	58	28	1479
6.163	2	19	617	4	62	28	2292
6.163	3	25	617	4	123	28	1479
6.164	1	3	617	5	58	28	1479
6.164	3	25	617	5	123	28	1479
6.165	1	3	617	6	58	28	1479
6.165	3	25	617	6	123	28	1479
6.166	1	3	617	7	58	28	1479
6.166	2	19	617	7	62	28	2292
6.166	3	25	617	7	123	28	1479
6.167	1	3	617	8	58	28	1479
6.167	2	19	617	8	62	28	2292
6.167	3	25	617	8	123	28	1479
6.168	1	3	617	9	58	28	1479
6.168	2	19	617	9	62	28	2292
6.168	3	25	617	9	123	28	1479
6.169	1	3	617	10	58	28	1479
6.169	2	19	617	10	62	28	2292
6.169	3	25	617	10	123	28	1479
6.17	1	3	618	1	58	28	1479
6.17	2	19	618	1	62	28	2292
6.17	3	25	618	1	123	28	1479
6.171	1	3	618	2	58	28	1479
6.171	3	25	618	2	123	28	1479
6.172	1	3	618	3	58	28	1479
6.172	3	25	618	3	123	28	1479
6.173	1	3	618	4	58	28	1479
6.173	2	19	618	4	62	28	2292
6.173	3	25	618	4	123	28	1479
6.174	1	3	618	5	58	28	1479
6.174	2	19	618	5	62	28	2292
6.174	3	25	618	5	123	28	1479
6.175	1	3	618	6	58	28	1479
6.175	2	19	618	6	62	28	2292
6.175	3	25	618	6	123	28	1479
6.176	1	3	618	7	58	28	1479
6.176	2	19	618	7	62	28	2292
6.176	3	25	618	7	123	28	1479
6.177	1	3	618	8	58	28	1479
6.177	2	19	618	8	62	28	2292
6.177	3	25	618	8	123	28	1479
6.178	1	3	618	9	58	28	1479
6.178	3	25	618	9	123	28	1479
6.179	1	3	618	10	58	28	1479
6.179	3	25	618	10	123	28	1479
6.18	1	3	619	1	58	28	1479
6.18	2	19	619	1	62	28	2292
6.18	3	25	619	1	123	28	1479
6.181	1	3	619	2	58	28	1479
6.181	2	19	619	2	62	28	2292
6.181	3	25	619	2	123	28	1479
6.182	1	3	619	3	58	28	1479
6.182	2	19	619	3	62	28	2292
6.182	3	25	619	3	123	28	1479
6.183	1	3	619	4	58	28	1479
6.183	2	19	619	4	62	28	2292
6.183	3	25	619	4	123	28	1479
6.184	1	3	619	5	58	28	1095
6.184	1	1	619	5	6	28	1095
6.184	2	19	619	5	62	28	2292
6.184	3	25	619	5	123	28	1479
6.185	1	3	619	6	58	28	1095
6.185	1	1	619	6	6	28	1095
6.185	3	25	619	6	123	28	1479
6.186	2	19	619	7	62	28	2292
6.186	3	25	619	7	123	28	1479
6.187	2	19	619	8	62	28	2292
6.187	3	25	619	8	123	28	1479
6.188	2	19	619	9	62	28	2292
6.188	3	25	619	9	123	28	1479
6.189	2	19	619	10	62	28	2292
6.189	3	25	619	10	123	28	1479
6.19	2	19	620	1	62	28	2292
6.19	3	25	620	1	123	28	1479
6.191	3	25	620	2	123	28	1479
6.192	3	25	620	3	123	28	1479
6.193	2	19	620	4	62	28	2292
6.193	3	25	620	4	123	28	1479
6.194	2	19	620	5	62	28	2292
6.194	3	25	620	5	123	28	1479
6.195	2	19	620	6	62	28	2292
6.195	3	25	620	6	123	28	1479
6.196	2	19	620	7	62	28	2292
6.196	3	25	620	7	123	28	1479
6.197	2	19	620	8	62	28	2292
6.197	3	25	620	8	123	28	1479
6.198	3	25	620	9	123	28	1479
6.199	2	19	620	10	62	28	2292
6.199	3	25	620	10	123	28	1479
6.2	2	19	621	1	62	28	2292
6.2	3	25	621	1	123	28	1479
6.201	2	19	621	2	62	28	2292
6.201	3	25	621	2	123	28	1479
6.202	2	19	621	3	62	28	2292
6.202	3	25	621	3	123	28	1479
6.203	2	19	621	4	62	28	2292
6.203	3	25	621	4	123	28	1479
6.204	2	19	621	5	62	28	2292
6.204	3	25	621	5	123	28	1479
6.205	2	19	621	6	62	28	2292
6.205	3	25	621	6	123	28	1479
6.206	2	19	621	7	62	28	2292
6.207	2	19	621	8	62	28	2292
6.207	3	25	621	8	123	28	1479
6.208	2	19	621	9	62	28	2292
6.208	3	25	621	9	123	28	1479
6.209	2	19	621	10	62	28	2292
6.209	3	25	621	10	123	28	1479
6.21	2	19	622	1	62	28	2292
6.21	3	25	622	1	123	28	1479
6.211	2	19	622	2	62	28	2292
6.211	3	25	622	2	123	28	1479
6.212	2	19	622	3	62	28	2292
6.212	3	25	622	3	123	28	1479
6.213	2	19	622	4	62	28	2292
6.213	3	25	622	4	123	28	1479
6.214	2	19	622	5	62	28	2292
6.214	3	25	622	5	123	28	1479
6.215	2	19	622	6	62	28	2292
6.215	3	25	622	6	123	28	1479
6.216	2	19	622	7	62	28	2292
6.216	3	25	622	7	123	28	1479
6.217	3	25	622	8	123	28	1479
6.218	3	25	622	9	123	28	1479
6.219	3	25	622	10	123	28	1479
6.22	3	25	623	1	123	28	1479
6.221	2	19	623	2	62	28	2292
6.221	3	25	623	2	123	28	1479
6.222	2	19	623	3	62	28	2292
6.222	3	25	623	3	123	28	1479
6.223	2	19	623	4	62	28	2292
6.223	3	25	623	4	123	28	1479
6.224	2	19	623	5	62	28	2292
6.224	3	25	623	5	123	28	1479
6.225	3	25	623	6	123	28	1479
6.226	3	25	623	7	123	28	1479
6.227	2	19	623	8	62	28	2292
6.227	3	25	623	8	123	28	1479
6.228	2	19	623	9	62	28	2292
6.228	3	25	623	9	123	28	1479
6.229	2	19	623	10	62	28	2292
6.229	3	25	623	10	123	28	1479
6.23	2	19	624	1	62	28	2292
6.23	3	25	624	1	123	28	1479
6.231	3	25	624	2	123	28	1479
6.232	3	25	624	3	123	28	1479
6.233	3	25	624	4	123	28	1479
6.234	2	19	624	5	62	28	2292
6.234	3	25	624	5	123	28	1479
6.235	2	19	624	6	62	28	2292
6.235	3	25	624	6	123	28	1479
6.236	2	19	624	7	62	28	2292
6.236	3	25	624	7	123	28	1479
6.237	2	19	624	8	62	28	2292
6.237	3	25	624	8	123	28	1479
6.238	2	19	624	9	62	28	2292
6.238	3	25	624	9	123	28	1479
6.239	2	19	624	10	62	28	2292
6.239	3	25	624	10	123	28	1479
6.24	2	19	625	1	62	28	2292
6.24	3	25	625	1	123	28	1479
6.241	2	19	625	2	62	28	2292
6.241	3	25	625	2	123	28	1479
6.242	2	19	625	3	62	28	2292
6.242	3	25	625	3	123	28	1479
6.243	2	19	625	4	62	28	2292
6.243	3	25	625	4	123	28	1479
6.244	2	19	625	5	62	28	2292
6.244	3	25	625	5	123	28	1479
6.245	3	25	625	6	123	28	1479
6.246	3	25	625	7	123	28	1479
6.247	3	25	625	8	123	28	1479
6.248	2	19	625	9	62	28	2292
6.248	3	25	625	9	123	28	1479
6.249	2	19	625	10	62	28	2292
6.249	3	25	625	10	123	28	1479
6.25	2	19	626	1	62	28	2292
6.25	3	25	626	1	123	28	1479
6.251	3	25	626	2	123	28	1479
6.252	3	25	626	3	123	28	1479
6.253	2	19	626	4	62	28	2292
6.253	3	25	626	4	123	28	1479
6.254	2	19	626	5	62	28	2292
6.254	3	25	626	5	123	28	1479
6.255	2	19	626	6	62	28	2292
6.255	3	25	626	6	123	28	1479
6.256	2	19	626	7	62	28	2292
6.256	3	25	626	7	123	28	1479
6.257	3	25	626	8	123	28	1479
6.258	3	25	626	9	123	28	1479
6.259	3	25	626	10	123	28	1479
6.26	3	25	627	1	123	28	1479
6.261	2	17	627	2	21	28	4587
6.261	3	25	627	2	123	28	1479
6.262	2	19	627	3	62	28	2292
6.262	2	17	627	3	21	28	2292
6.262	3	25	627	3	123	28	1479
6.263	2	19	627	4	62	28	2292
6.263	2	17	627	4	21	28	2292
6.263	3	25	627	4	123	28	1479
6.264	2	17	627	5	21	28	4587
6.264	3	25	627	5	123	28	1479
6.265	2	17	627	6	21	28	4587
6.265	3	25	627	6	123	28	1479
6.266	3	25	627	7	123	28	1479
6.267	3	25	627	8	123	28	1479
6.268	2	19	627	9	62	28	2292
6.268	2	17	627	9	21	28	2292
6.268	3	25	627	9	123	28	1479
6.269	2	19	627	10	62	28	2292
6.269	2	17	627	10	21	28	2292
6.269	3	25	627	10	123	28	1479
6.27	2	19	628	1	62	28	2292
6.27	2	17	628	1	21	28	2292
6.27	3	25	628	1	123	28	1479
6.271	2	17	628	2	21	28	4587
6.271	3	25	628	2	123	28	1479
6.272	3	25	628	3	123	28	1479
6.273	3	25	628	4	123	28	1479
6.274	3	25	628	5	123	28	1479
6.275	2	19	628	6	62	28	2292
6.275	2	17	628	6	21	28	2292
6.275	3	25	628	6	123	28	1479
6.276	2	19	628	7	62	28	2292
6.276	2	17	628	7	21	28	2292
6.276	3	25	628	7	123	28	1479
6.277	2	19	628	8	62	28	2292
6.277	2	17	628	8	21	28	2292
6.277	3	25	628	8	123	28	1479
6.278	1	1	628	9	6	2	65
6.278	2	17	628	9	21	28	4587
6.278	3	25	628	9	123	28	1479
6.279	1	1	628	10	6	2	65
6.279	3	25	628	10	123	28	1479
6.28	1	1	629	1	6	2	65
6.28	3	25	629	1	123	28	1479
6.281	1	1	629	2	6	2	65
6.282	1	1	629	3	6	2	65
6.282	2	19	629	3	62	28	2292
6.282	2	17	629	3	21	28	2292
6.282	3	25	629	3	123	28	1479
6.283	1	1	629	4	6	2	65
6.283	2	19	629	4	62	28	2292
6.283	2	17	629	4	21	28	2292
6.283	3	25	629	4	123	28	1479
6.284	1	1	629	5	6	2	65
6.284	2	19	629	5	62	28	2292
6.284	2	17	629	5	21	28	2292
6.284	3	25	629	5	123	28	1479
6.285	1	1	629	6	6	2	65
6.285	2	19	629	6	62	28	2292
6.285	2	17	629	6	21	28	2292
6.285	3	25	629	6	123	28	1479
6.286	1	1	629	7	6	28	1095
6.286	2	17	629	7	21	28	4587
6.286	3	25	629	7	123	28	1479
6.287	3	25	629	8	123	28	1479
6.288	1	1	629	9	6	28	1095
6.289	1	1	629	10	6	4	105
6.289	1	5	629	10	49	6	153
6.289	2	19	629	10	62	28	2292
6.289	2	17	629	10	21	28	2292
6.29	1	1	630	1	6	28	1095
6.29	1	5	630	1	49	6	153
6.29	2	19	630	1	62	28	2292
6.29	2	17	630	1	21	28	2292
6.291	1	1	630	2	6	28	1095
6.291	1	5	630	2	49	6	153
6.291	2	19	630	2	62	28	2292
6.291	2	17	630	2	21	28	2292
6.292	1	1	630	3	6	28	1095
6.292	1	5	630	3	49	6	153
6.292	2	19	630	3	62	28	2292
6.292	2	17	630	3	21	28	2292
6.293	1	1	630	4	6	28	1095
6.293	1	5	630	4	49	6	153
6.293	2	17	630	4	21	28	4587
6.294	1	5	630	5	49	6	209
6.295	1	5	630	6	49	6	209
6.296	1	5	630	7	49	6	209
6.296	2	19	630	7	62	28	2292
6.296	2	17	630	7	21	28	2292
6.297	1	5	630	8	49	6	209
6.297	2	19	630	8	62	28	2292
6.297	2	17	630	8	21	28	2292
6.298	1	3	630	9	58	6	209
6.298	1	5	630	9	49	6	209
6.298	2	19	630	9	62	28	2292
6.298	2	17	630	9	21	28	2292
6.299	1	3	630	10	58	6	209
6.299	1	5	630	10	49	6	209
6.299	2	19	630	10	62	28	4587
6.3	1	3	631	1	58	6	209
6.3	1	5	631	1	49	6	209
6.301	1	3	631	2	58	6	209
6.301	1	5	631	2	49	6	209
6.302	1	3	631	3	58	6	209
6.302	1	5	631	3	49	28	1479
6.302	2	19	631	3	62	28	2292
6.303	1	3	631	4	58	6	209
6.303	1	5	631	4	49	28	1479
6.303	2	19	631	4	62	28	2292
6.304	1	3	631	5	58	6	209
6.304	1	5	631	5	49	28	1479
6.304	2	19	631	5	62	28	2292
6.305	1	3	631	6	58	6	209
6.305	1	5	631	6	49	28	1479
6.305	2	19	631	6	62	28	2292
6.306	1	3	631	7	58	6	209
6.306	1	5	631	7	49	28	1479
6.306	2	19	631	7	62	28	2292
6.307	1	3	631	8	58	28	1479
6.309	1	3	631	10	58	28	1479
6.309	2	19	631	10	62	28	2292
6.31	1	3	632	1	58	28	1479
6.31	2	19	632	1	62	28	2292
6.311	1	5	632	2	49	28	1479
6.311	2	19	632	2	62	28	2292
6.312	1	5	632	3	49	28	1479
6.312	2	19	632	3	62	28	2292
6.313	1	5	632	4	49	28	1479
6.313	2	19	632	4	62	28	2292
6.314	1	5	632	5	49	28	1479
6.315	1	5	632	6	49	28	1479
6.316	1	5	632	7	49	28	1479
6.316	2	19	632	7	62	28	2292
6.317	1	5	632	8	49	28	1479
6.317	2	19	632	8	62	28	2292
6.318	1	5	632	9	49	28	1479
6.318	2	19	632	9	62	28	2292
6.319	1	5	632	10	49	28	1479
6.319	2	19	632	10	62	28	2292
6.32	1	5	633	1	49	28	1479
6.32	2	19	633	1	62	28	2292
6.321	1	5	633	2	49	28	1479
6.322	1	5	633	3	49	28	1479
6.323	1	5	633	4	49	28	1479
6.323	2	19	633	4	62	28	2292
6.324	1	5	633	5	49	28	1479
6.324	2	19	633	5	62	28	2292
6.325	1	5	633	6	49	28	1479
6.325	2	19	633	6	62	28	2292
6.326	1	5	633	7	49	28	1479
6.326	2	19	633	7	62	28	2292
6.327	1	5	633	8	49	28	1479
6.327	2	19	633	8	62	28	2292
6.328	1	5	633	9	49	28	1479
6.329	1	5	633	10	49	28	1479
6.329	2	19	633	10	62	28	2292
6.33	1	5	634	1	49	28	1479
6.33	2	19	634	1	62	28	2292
6.331	1	5	634	2	49	28	1479
6.331	2	19	634	2	62	28	2292
6.332	1	5	634	3	49	28	1479
6.332	2	19	634	3	62	28	2292
6.333	1	5	634	4	49	28	1479
6.333	2	19	634	4	62	28	2292
6.334	1	5	634	5	49	28	1479
6.334	2	19	634	5	62	28	2292
6.335	1	5	634	6	49	28	1479
6.336	1	5	634	7	49	28	1479
6.337	1	5	634	8	49	28	1479
6.337	2	19	634	8	62	28	2292
6.338	1	5	634	9	49	28	1479
6.338	2	19	634	9	62	28	2292
6.339	1	5	634	10	49	28	1479
6.339	2	19	634	10	62	28	2292
6.34	1	5	635	1	49	28	1479
6.34	2	19	635	1	62	28	2292
6.341	1	5	635	2	49	28	1479
6.341	2	19	635	2	62	28	2292
6.342	1	5	635	3	49	28	1479
6.342	2	19	635	3	62	28	2292
6.343	1	5	635	4	49	28	1479
6.343	2	19	635	4	62	28	2292
6.344	1	5	635	5	49	28	1479
6.344	2	19	635	5	62	28	2292
6.345	1	5	635	6	49	28	1479
6.345	2	19	635	6	62	28	2292
6.346	1	5	635	7	49	28	1479
6.346	2	19	635	7	62	28	2292
6.347	1	5	635	8	49	28	1479
6.348	2	19	635	9	62	28	2292
6.349	2	19	635	10	62	28	2292
6.35	2	19	636	1	62	28	2292
6.351	2	19	636	2	62	28	2292
6.352	2	19	636	3	62	28	2292
6.353	2	19	636	4	62	28	2292
6.355	2	19	636	6	62	28	2292
6.356	2	19	636	7	62	28	2292
6.357	2	19	636	8	62	28	2292
6.358	2	19	636	9	62	28	2292
6.359	2	19	636	10	62	28	2292
6.363	3	25	637	4	123	28	1479
6.364	2	19	637	5	62	28	2292
6.364	3	25	637	5	123	28	1479
6.365	2	19	637	6	62	28	2292
6.365	3	25	637	6	123	28	1479
6.366	2	19	637	7	62	28	2292
6.366	3	25	637	7	123	28	1479
6.367	2	19	637	8	62	28	2292
6.367	3	25	637	8	123	28	1479
6.368	3	25	637	9	123	28	1479
6.369	3	25	637	10	123	28	1479
6.37	3	25	638	1	123	28	1479
6.371	2	19	638	2	62	28	2292
6.371	3	25	638	2	123	28	1479
6.372	2	19	638	3	62	28	2292
6.372	3	25	638	3	123	28	1479
6.373	1	5	638	4	49	28	1095
6.373	2	19	638	4	62	28	2292
6.373	3	25	638	4	123	28	1479
6.374	1	5	638	5	49	28	1095
6.374	2	19	638	5	62	28	2292
6.374	3	25	638	5	123	28	1479
6.375	3	25	638	6	123	28	1479
6.376	3	25	638	7	123	28	1479
6.377	3	25	638	8	123	28	1479
6.378	2	19	638	9	62	28	2292
6.378	3	25	638	9	123	28	1479
6.379	2	19	638	10	62	28	2292
6.379	3	25	638	10	123	28	1479
6.38	2	19	639	1	62	28	2292
6.38	3	25	639	1	123	28	1479
6.381	2	19	639	2	62	28	2292
6.381	3	25	639	2	123	28	1479
6.382	2	19	639	3	62	28	2292
6.382	3	25	639	3	123	28	1479
6.383	3	25	639	4	123	28	1479
6.384	2	19	639	5	62	28	2292
6.384	3	25	639	5	123	28	1479
6.385	2	19	639	6	62	28	2292
6.385	3	25	639	6	123	28	1479
6.386	2	19	639	7	62	28	2292
6.386	3	25	639	7	123	28	1479
6.387	2	19	639	8	62	28	2292
6.387	3	25	639	8	123	28	1479
6.388	2	19	639	9	62	28	2292
6.388	3	25	639	9	123	28	1479
6.389	3	25	639	10	123	28	1479
6.39	2	19	640	1	62	28	2292
6.39	3	25	640	1	123	28	1479
6.391	2	19	640	2	62	28	2292
6.391	3	25	640	2	123	28	1479
6.392	2	19	640	3	62	28	2292
6.392	3	25	640	3	123	28	1479
6.393	2	19	640	4	62	28	2292
6.393	3	25	640	4	123	28	1479
6.394	2	19	640	5	62	28	2292
6.394	3	25	640	5	123	28	1479
6.395	2	19	640	6	62	28	2292
6.395	3	25	640	6	123	28	1479
6.396	2	19	640	7	62	28	2292
6.396	3	25	640	7	123	28	1479
6.397	2	19	640	8	62	28	2292
6.397	3	25	640	8	123	28	1479
6.398	2	19	640	9	62	28	2292
6.398	3	25	640	9	123	28	1479
6.399	2	19	640	10	62	28	2292
6.399	3	25	640	10	123	28	1479
6.4	2	19	641	1	62	28	2292
6.4	3	25	641	1	123	28	1479
6.401	3	25	641	2	123	28	1479
6.402	3	25	641	3	123	28	1479
6.403	3	25	641	4	123	28	1479
6.404	3	25	641	5	123	28	1479
6.405	2	19	641	6	62	28	2292
6.405	3	25	641	6	123	28	1479
6.406	1	1	641	7	6	2	87
6.406	2	19	641	7	62	28	2292
6.406	3	25	641	7	123	28	1479
6.407	1	1	641	8	6	2	87
6.407	2	19	641	8	62	28	2292
6.407	3	25	641	8	123	28	1479
6.408	1	1	641	9	6	2	87
6.408	3	25	641	9	123	28	1479
6.409	1	1	641	10	6	2	87
6.409	3	25	641	10	123	28	1479
6.41	1	1	642	1	6	2	87
6.41	3	25	642	1	123	28	1479
6.411	1	1	642	2	6	2	87
6.411	3	25	642	2	123	28	1479
6.412	1	1	642	3	6	2	87
6.412	2	19	642	3	62	28	2292
6.412	3	25	642	3	123	28	1479
6.413	1	1	642	4	6	28	1479
6.413	2	19	642	4	62	28	2292
6.413	3	25	642	4	123	28	1479
6.414	2	19	642	5	62	28	2292
6.414	3	25	642	5	123	28	1479
6.415	1	1	642	6	6	28	1479
6.415	2	19	642	6	62	28	2292
6.415	3	25	642	6	123	28	1479
6.416	1	1	642	7	6	28	1479
6.416	3	25	642	7	123	28	1479
6.417	1	1	642	8	6	28	1479
6.417	3	25	642	8	123	28	1479
6.418	1	1	642	9	6	28	1479
6.418	3	25	642	9	123	28	1479
6.419	1	1	642	10	6	28	1479
6.419	2	19	642	10	62	28	2292
6.419	3	25	642	10	123	28	1479
6.42	1	1	643	1	6	28	1479
6.42	2	19	643	1	62	28	2292
6.42	3	25	643	1	123	28	1479
6.421	1	1	643	2	6	28	1479
6.421	2	17	643	2	21	28	2292
6.421	2	19	643	2	62	28	2292
6.421	3	25	643	2	123	28	1479
6.422	1	1	643	3	6	28	1479
6.422	2	17	643	3	21	28	2292
6.422	2	19	643	3	62	28	2292
6.422	3	25	643	3	123	28	1479
6.423	2	17	643	4	21	28	2292
6.423	2	19	643	4	62	28	2292
6.423	3	25	643	4	123	28	1479
6.424	2	17	643	5	21	28	2292
6.424	2	19	643	5	62	28	2292
6.424	3	25	643	5	123	28	1479
6.425	2	17	643	6	21	28	2292
6.425	2	19	643	6	62	28	2292
6.425	3	25	643	6	123	28	1479
6.426	2	17	643	7	21	28	2292
6.426	2	19	643	7	62	28	2292
6.426	3	25	643	7	123	28	1479
6.427	2	17	643	8	21	28	2292
6.427	2	19	643	8	62	28	2292
6.427	3	25	643	8	123	28	1479
6.428	2	17	643	9	21	28	2292
6.428	2	19	643	9	62	28	2292
6.428	3	25	643	9	123	28	1479
6.429	2	17	643	10	21	28	4587
6.429	3	25	643	10	123	28	1479
6.43	3	25	644	1	123	28	1479
6.431	3	25	644	2	123	28	1479
6.432	2	19	644	3	62	28	2292
6.432	2	17	644	3	21	28	2292
6.432	3	25	644	3	123	28	1479
6.433	2	19	644	4	62	28	2292
6.433	2	17	644	4	21	28	2292
6.433	3	25	644	4	123	28	1479
6.434	2	19	644	5	62	28	2292
6.434	2	17	644	5	21	28	2292
6.434	3	25	644	5	123	28	1479
6.435	3	25	644	6	123	28	1479
6.436	2	17	644	7	21	28	4587
6.436	3	25	644	7	123	28	1479
6.437	3	25	644	8	123	28	1479
6.438	2	17	644	9	21	28	4587
6.438	3	25	644	9	123	28	1479
6.439	2	19	644	10	62	28	2292
6.439	2	17	644	10	21	28	2292
6.439	3	25	644	10	123	28	1479
6.44	2	19	645	1	62	28	2292
6.44	3	25	645	1	123	28	1479
6.441	2	17	645	2	21	28	2292
6.441	3	25	645	2	123	28	1479
6.442	2	17	645	3	21	28	2292
6.442	3	25	645	3	123	28	1479
6.443	2	17	645	4	21	28	2292
6.443	3	25	645	4	123	28	1479
6.444	2	17	645	5	21	28	2292
6.444	3	25	645	5	123	28	1479
6.445	2	17	645	6	21	28	2292
6.445	3	25	645	6	123	28	1479
6.446	2	17	645	7	21	28	2292
6.446	3	25	645	7	123	28	1479
6.447	2	17	645	8	21	28	2292
6.447	3	25	645	8	123	28	1479
6.448	2	17	645	9	21	28	2292
6.448	3	25	645	9	123	28	1479
6.449	3	25	645	10	123	28	1479
6.45	2	17	646	1	21	28	2292
6.45	3	25	646	1	123	28	1479
6.451	3	25	646	2	123	0	53
6.452	3	25	646	3	123	0	53
6.453	3	25	646	4	123	0	53
6.454	3	25	646	5	123	0	53
6.455	3	25	646	6	123	0	53
