% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct
6172	7	62	6	0	0	6	621	0	1	1
6173	7	61	7	0	0	10	935	0	1	1
6174	1	1	6	0	0	0	165	0	1	1
6174	7	64	8	0	0	18	1980	0	1	1
6175	5	48	77	0	0	0	165	0	1	0
6175	7	68	5	0	0	4	437	0	1	1
6176	5	44	105	0	0	0	165	0	1	0
6176	7	69	1	0	0	16	1836	0	1	1
6177	6	57	1	0	0	0	165	0	1	0
6177	7	65	4	0	0	6	621	0	1	1
6178	7	66	11	0	0	4	437	0	1	1
6179	4	36	121	0	0	0	165	0	1	0
6179	7	63	3	0	0	14	1527	0	1	1
6180	1	3	58	0	0	0	165	0	1	0
6180	4	33	126	0	0	0	165	0	1	0
6180	7	70	2	0	0	12	1191	0	1	1
6181	7	67	12	0	0	4	437	0	1	1
6182	7	61	7	0	0	10	935	0	1	1
6183	1	4	3	0	0	0	165	0	1	1
6183	7	62	6	0	0	6	621	0	1	1
6184	7	64	8	0	0	18	1980	0	1	1
6185	1	1	6	0	0	0	165	0	1	1
6185	7	68	5	0	0	4	437	0	1	1
6186	7	69	1	0	0	16	1836	0	1	1
6187	2	14	108	0	0	0	165	0	1	0
6187	3	30	59	0	0	0	165	0	1	0
6187	7	66	11	0	0	4	437	0	1	1
6188	7	63	3	0	0	14	1527	0	1	1
6189	7	65	4	0	0	6	621	0	1	1
6190	7	70	2	0	0	12	1191	0	1	1
6191	7	67	12	0	0	4	437	0	1	1
6192	1	9	23	0	0	0	165	0	1	0
6192	7	61	7	0	0	10	935	0	1	1
6193	7	64	8	0	0	18	1980	0	1	1
6194	1	4	3	0	0	0	165	0	1	1
6194	7	69	1	0	0	16	1836	0	1	1
6195	1	2	19	0	0	0	165	0	1	0
6195	3	28	219	0	0	0	165	0	1	0
6195	4	38	37	0	0	0	165	0	1	0
6195	6	56	54	0	0	0	165	0	1	0
6195	7	68	5	0	0	4	437	0	1	1
6196	1	1	6	0	0	0	165	0	1	1
6196	7	62	6	0	0	6	621	0	1	1
6197	7	66	11	0	0	4	437	0	1	1
6198	7	63	3	0	0	14	1527	0	1	1
6199	1	9	23	0	0	0	165	1	0	1
6199	7	70	2	0	0	12	1191	0	1	1
6200	7	65	4	0	0	6	621	0	1	1
6201	7	67	12	0	0	4	437	0	1	1
6202	1	2	19	0	0	0	165	1	0	1
6202	7	61	7	0	0	10	935	0	1	1
6203	2	11	34	0	0	0	165	0	1	0
6203	7	64	8	0	0	18	1980	0	1	1
6204	3	22	160	0	0	0	165	0	1	0
6204	7	69	1	0	0	16	1836	0	1	1
6205	7	68	5	0	0	4	437	0	1	1
6206	1	4	3	0	0	0	165	0	1	1
6206	3	23	23	0	0	0	165	0	1	0
6206	5	49	67	0	0	0	165	0	1	0
6206	7	62	6	0	0	6	621	0	1	1
6207	7	66	11	0	0	4	437	0	1	1
6208	1	1	6	0	0	0	165	0	1	1
6208	4	39	74	0	0	0	165	0	1	0
6208	7	63	3	0	0	14	1527	0	1	1
6209	7	70	2	0	0	12	1191	0	1	1
6210	6	58	2	0	0	0	165	0	1	0
6210	7	67	12	0	0	4	437	0	1	1
6211	3	22	160	0	0	0	165	1	0	1
6211	7	61	7	0	0	10	935	0	1	1
6212	7	65	4	0	0	6	621	0	1	1
6213	7	64	8	0	0	18	1980	0	1	1
6214	1	9	23	0	0	0	165	0	1	0
6214	7	69	1	0	0	16	1836	0	1	1
6215	7	68	5	0	0	4	437	0	1	1
6216	1	4	3	0	0	0	165	0	1	1
6216	2	11	34	0	0	0	165	0	1	0
6216	6	56	54	0	0	0	165	0	1	0
6216	7	62	6	0	0	6	621	0	1	1
6217	1	2	19	0	0	0	165	0	1	0
6217	7	63	3	0	0	14	1527	0	1	1
6218	1	1	6	0	0	0	165	0	1	1
6218	7	66	11	0	0	4	437	0	1	1
6219	5	44	105	0	0	0	165	0	1	0
6219	7	70	2	0	0	12	1191	0	1	1
6220	1	7	8	0	0	0	165	0	1	0
6220	3	29	85	0	0	0	165	0	1	0
6220	7	67	12	0	0	4	437	0	1	1
6221	3	24	94	0	0	0	165	0	1	0
6221	7	61	7	0	0	10	935	0	1	1
6222	7	64	8	0	0	18	1980	0	1	1
6223	2	11	34	0	0	0	165	1	0	1
6223	7	65	4	0	0	6	621	0	1	1
6224	1	2	19	0	0	0	165	1	0	1
6224	7	69	1	0	0	16	1836	0	1	1
6225	5	46	56	0	0	0	165	0	1	0
6225	7	68	5	0	0	4	437	0	1	1
6226	7	63	3	0	0	14	1527	0	1	1
6227	7	66	11	0	0	4	437	0	1	1
6228	4	37	42	0	0	0	165	0	1	0
6228	7	70	2	0	0	12	1191	0	1	1
6229	1	4	3	0	0	0	165	0	1	1
6229	7	62	6	0	0	6	621	0	1	1
6230	1	2	19	0	0	0	165	0	1	0
6230	7	67	12	0	0	4	437	0	1	1
6231	1	1	6	0	0	0	165	0	1	1
6231	7	61	7	0	0	10	935	0	1	1
6232	7	64	8	0	0	18	1980	0	1	1
6233	7	69	1	0	0	16	1836	0	1	1
6234	6	60	8	0	0	0	165	0	1	0
6234	7	68	5	0	0	4	437	0	1	1
6235	7	65	4	0	0	6	621	0	1	1
6236	7	63	3	0	0	14	1527	0	1	1
6237	1	2	19	0	0	0	165	1	0	1
6237	7	66	11	0	0	4	437	0	1	1
6238	2	14	108	0	0	0	165	0	1	0
6238	7	70	2	0	0	12	1191	0	1	1
6239	2	13	116	0	0	0	165	0	1	0
6239	7	62	6	0	0	6	621	0	1	1
6240	3	29	85	0	0	0	165	0	1	0
6240	7	61	7	0	0	10	935	0	1	1
6241	7	67	12	0	0	4	437	0	1	1
6242	1	1	6	0	0	0	165	0	1	1
6242	7	64	8	0	0	18	1980	0	1	1
6243	7	69	1	0	0	16	1836	0	1	1
6244	7	68	5	0	0	4	437	0	1	1
6245	2	14	108	0	0	0	165	1	0	1
6245	5	50	45	0	0	0	165	0	1	0
6245	7	65	4	0	0	6	621	0	1	1
6246	7	63	3	0	0	14	1527	0	1	1
6247	7	70	2	0	0	12	1191	0	1	1
6248	4	38	37	0	0	0	165	0	1	0
6248	7	66	11	0	0	4	437	0	1	1
6249	7	61	7	0	0	10	935	0	1	1
6250	5	48	77	0	0	0	165	0	1	0
6250	7	67	12	0	0	4	437	0	1	1
6251	1	2	19	0	0	0	165	0	1	0
6251	2	15	99	0	0	0	165	0	1	0
6251	5	44	105	0	0	0	165	0	1	0
6251	7	62	6	0	0	6	621	0	1	1
6252	7	64	8	0	0	18	1980	0	1	1
6253	7	69	1	0	0	16	1836	0	1	1
6254	7	68	5	0	0	4	437	0	1	1
6255	4	38	37	0	0	0	165	1	0	1
6255	7	63	3	0	0	14	1527	0	1	1
6256	7	70	2	0	0	12	1191	0	1	1
6257	6	52	30	0	0	0	165	0	1	0
6257	7	65	4	0	0	6	621	0	1	1
6258	1	2	19	0	0	0	165	1	0	1
6258	4	40	33	0	0	0	165	0	1	0
6258	7	66	11	0	0	4	437	0	1	1
6259	7	61	7	0	0	10	935	0	1	1
6260	2	13	116	0	0	0	165	0	1	0
6260	6	54	55	0	0	0	165	0	1	0
6260	7	67	12	0	0	4	437	0	1	1
6261	7	64	8	0	0	18	1980	0	1	1
6262	7	69	1	0	0	16	1836	0	1	1
6263	4	31	93	0	0	0	165	0	1	0
6263	7	62	6	0	0	6	621	0	1	1
6264	4	32	110	0	0	0	165	0	1	0
6264	6	52	30	0	0	0	165	1	0	1
6264	7	68	5	0	0	4	437	0	1	1
6265	5	42	12	0	0	0	165	0	1	0
6265	7	63	3	0	0	14	1527	0	1	1
6266	7	70	2	0	0	12	1191	0	1	1
6267	2	13	116	0	0	0	165	1	0	1
6267	7	66	11	0	0	4	437	0	1	1
6268	7	65	4	0	0	6	621	0	1	1
6269	7	61	7	0	0	10	935	0	1	1
6270	7	67	12	0	0	4	437	0	1	1
6271	7	64	8	0	0	18	1980	0	1	1
6272	7	69	1	0	0	16	1836	0	1	1
6273	1	1	6	0	0	0	165	0	1	1
6273	4	37	42	0	0	0	165	0	1	0
6273	7	68	5	0	0	4	437	0	1	1
6274	7	62	6	0	0	6	621	0	1	1
6275	5	44	105	0	0	0	165	0	1	0
6275	7	63	3	0	0	14	1527	0	1	1
6276	7	70	2	0	0	12	1191	0	1	1
6277	7	66	11	0	0	4	437	0	1	1
6278	6	53	12	0	0	0	165	0	1	0
6278	7	61	7	0	0	10	935	0	1	1
6279	1	9	23	0	0	0	165	0	1	0
6279	7	65	4	0	0	6	621	0	1	1
6280	1	5	49	0	0	0	165	0	1	0
6280	4	37	42	0	0	0	165	1	0	1
6280	7	67	12	0	0	4	437	0	1	1
6281	1	4	3	0	0	0	165	0	1	1
6281	4	35	145	0	0	0	165	0	1	0
6281	5	46	56	0	0	0	165	0	1	0
6281	7	64	8	0	0	18	1980	0	1	1
6282	7	69	1	0	0	16	1836	0	1	1
6283	7	68	5	0	0	4	437	0	1	1
6284	7	63	3	0	0	14	1527	0	1	1
6285	7	62	6	0	0	6	621	0	1	1
6286	7	70	2	0	0	12	1191	0	1	1
6287	3	24	94	0	0	0	165	0	1	0
6287	7	66	11	0	0	4	437	0	1	1
6288	7	61	7	0	0	10	935	0	1	1
6289	3	25	123	0	0	0	165	0	1	0
6289	7	67	12	0	0	4	437	0	1	1
6290	1	3	58	0	0	0	165	0	1	0
6290	7	64	8	0	0	18	1980	0	1	1
6291	1	9	23	0	0	0	165	0	1	0
6291	7	69	1	0	0	16	1836	0	1	1
6292	7	65	4	0	0	6	621	0	1	1
6293	1	4	3	0	0	0	165	0	1	0
6293	3	30	59	0	0	0	165	0	1	0
6293	7	68	5	0	0	4	437	0	1	1
6294	1	2	19	0	0	0	165	0	1	0
6294	7	63	3	0	0	14	1527	0	1	1
6295	1	1	6	0	0	0	165	0	1	1
6295	7	70	2	0	0	12	1191	0	1	1
6296	7	62	6	0	0	6	621	0	1	1
6297	5	44	105	0	0	0	165	0	1	0
6297	7	66	11	0	0	4	437	0	1	1
6298	7	61	7	0	0	10	935	0	1	1
6299	2	11	34	0	0	0	165	0	1	0
6299	4	32	110	0	0	0	165	0	1	0
6299	7	67	12	0	0	4	437	0	1	1
6300	1	4	3	0	0	0	165	1	0	1
6300	4	36	121	0	0	0	165	0	1	0
6300	7	64	8	0	0	18	1980	0	1	1
6301	2	15	99	0	0	0	165	0	1	0
6301	7	69	1	0	0	16	1836	0	1	1
6302	7	65	4	0	0	6	621	0	1	1
6303	7	68	5	0	0	4	437	0	1	1
6304	7	63	3	0	0	14	1527	0	1	1
6305	1	9	23	0	0	0	165	0	1	0
6305	4	37	42	0	0	0	165	0	1	0
6305	6	57	1	0	0	0	165	0	1	0
6305	7	70	2	0	0	12	1191	0	1	1
6306	7	66	11	0	0	4	437	0	1	1
6307	1	4	3	0	0	0	165	0	1	1
6307	7	61	7	0	0	10	935	0	1	1
6308	7	62	6	0	0	6	621	0	1	1
6309	1	1	6	0	0	0	165	0	1	1
6309	2	15	99	0	0	0	165	0	1	0
6309	7	64	8	0	0	18	1980	0	1	1
6310	5	43	23	0	0	0	165	0	1	0
6310	7	67	12	0	0	4	437	0	1	1
6311	1	7	8	0	0	0	165	0	1	0
6311	7	69	1	0	0	16	1836	0	1	1
6312	7	68	5	0	0	4	437	0	1	1
6313	7	65	4	0	0	6	621	0	1	1
6314	1	10	15	0	0	0	165	0	1	0
6314	7	63	3	0	0	14	1527	0	1	1
6315	3	27	65	0	0	0	165	0	1	0
6315	4	35	145	0	0	0	165	0	1	0
6315	6	51	81	0	0	0	165	0	1	0
6315	7	70	2	0	0	12	1191	0	1	1
6316	7	66	11	0	0	4	437	0	1	1
6317	7	61	7	0	0	10	935	0	1	1
6318	7	64	8	0	0	18	1980	0	1	1
6319	7	62	6	0	0	6	621	0	1	1
6320	1	2	19	0	0	0	165	0	1	0
6320	7	67	12	0	0	4	437	0	1	1
6321	3	28	219	0	0	0	165	0	1	0
6321	6	52	30	0	0	0	165	0	1	0
6321	7	69	1	0	0	16	1836	0	1	1
6322	1	1	6	0	0	0	165	0	1	1
6322	5	45	33	0	0	0	165	0	1	0
6322	7	68	5	0	0	4	437	0	1	1
6323	7	63	3	0	0	14	1527	0	1	1
6324	5	47	49	0	0	0	165	0	1	0
6324	7	70	2	0	0	12	1191	0	1	1
6325	7	65	4	0	0	6	621	0	1	1
6326	6	51	81	0	0	0	165	0	1	0
6326	7	66	11	0	0	4	437	0	1	1
6327	1	2	19	0	0	0	165	1	0	1
6327	7	61	7	0	0	10	935	0	1	1
6328	1	3	58	0	0	0	165	0	1	0
6328	2	15	99	0	0	0	165	0	1	0
6328	7	64	8	0	0	18	1980	0	1	1
6329	2	14	108	0	0	0	165	0	1	0
6329	7	69	1	0	0	16	1836	0	1	1
6330	2	13	116	0	0	0	165	0	1	0
6330	7	67	12	0	0	4	437	0	1	1
6331	2	16	44	0	0	0	165	0	1	0
6331	7	62	6	0	0	6	621	0	1	1
6332	3	28	219	0	0	0	165	0	1	0
6332	7	68	5	0	0	4	437	0	1	1
6333	1	1	6	0	0	0	165	0	1	1
6333	6	51	81	0	0	0	165	1	0	1
6333	7	63	3	0	0	14	1527	0	1	1
6334	7	70	2	0	0	12	1191	0	1	1
6335	3	27	65	0	0	0	165	0	1	0
6335	7	66	11	0	0	4	437	0	1	1
6336	7	65	4	0	0	6	621	0	1	1
6337	7	61	7	0	0	10	935	0	1	1
6338	7	64	8	0	0	18	1980	0	1	1
6339	4	37	42	0	0	0	165	0	1	0
6339	7	69	1	0	0	16	1836	0	1	1
6340	7	67	12	0	0	4	437	0	1	1
6341	6	59	3	0	0	0	165	0	1	0
6341	7	62	6	0	0	6	621	0	1	1
6342	3	27	65	0	0	0	165	1	0	1
6342	4	31	93	0	0	0	165	0	1	0
6342	7	68	5	0	0	4	437	0	1	1
6343	4	32	110	0	0	0	165	0	1	0
6343	7	63	3	0	0	14	1527	0	1	1
6344	1	1	6	0	0	0	165	0	1	1
6344	7	70	2	0	0	12	1191	0	1	1
6345	7	66	11	0	0	4	437	0	1	1
6346	3	27	65	0	0	0	165	0	1	0
6346	7	61	7	0	0	10	935	0	1	1
6347	5	46	56	0	0	0	165	0	1	0
6347	7	65	4	0	0	6	621	0	1	1
6348	2	11	34	0	0	0	165	0	1	0
6348	7	64	8	0	0	18	1980	0	1	1
6349	7	69	1	0	0	16	1836	0	1	1
6350	1	9	23	0	0	0	165	0	1	0
6350	6	57	1	0	0	0	165	0	1	0
6350	7	67	12	0	0	4	437	0	1	1
6351	7	68	5	0	0	4	437	0	1	1
6352	1	4	3	0	0	0	165	0	1	1
6352	7	63	3	0	0	14	1527	0	1	1
6353	1	2	19	0	0	0	165	0	1	0
6353	7	70	2	0	0	12	1191	0	1	1
6354	1	1	6	0	0	0	165	0	1	1
6354	7	62	6	0	0	6	621	0	1	1
6355	3	30	59	0	0	0	165	0	1	0
6355	7	66	11	0	0	4	437	0	1	1
6356	7	61	7	0	0	10	935	0	1	1
6357	7	64	8	0	0	18	1980	0	1	1
6358	7	69	1	0	0	16	1836	0	1	1
6359	7	65	4	0	0	6	621	0	1	1
6360	1	2	19	0	0	0	165	1	0	1
6360	5	49	67	0	0	0	165	0	1	0
6360	7	67	12	0	0	4	437	0	1	1
6361	7	63	3	0	0	14	1527	0	1	1
6362	1	9	23	0	0	0	165	0	1	0
6362	7	68	5	0	0	4	437	0	1	1
6363	7	70	2	0	0	12	1191	0	1	1
6364	1	4	3	0	0	0	165	0	1	1
6364	7	62	6	0	0	6	621	0	1	1
6365	7	66	11	0	0	4	437	0	1	1
6366	7	61	7	0	0	10	935	0	1	1
6367	7	64	8	0	0	18	1980	0	1	1
6368	7	69	1	0	0	16	1836	0	1	1
6369	2	15	99	0	0	0	165	0	1	0
6369	7	67	12	0	0	4	437	0	1	1
6370	5	41	58	0	0	0	165	0	1	0
6370	7	65	4	0	0	6	621	0	1	1
6371	7	63	3	0	0	14	1527	0	1	1
6372	7	68	5	0	0	4	437	0	1	1
6373	1	9	23	0	0	0	165	0	1	0
6373	4	39	74	0	0	0	165	0	1	0
6373	7	70	2	0	0	12	1191	0	1	1
6374	7	61	7	0	0	10	935	0	1	1
6375	1	4	3	0	0	0	165	0	1	1
6375	7	66	11	0	0	4	437	0	1	1
6376	7	62	6	0	0	6	621	0	1	1
6377	4	36	121	0	0	0	165	0	1	0
6377	7	64	8	0	0	18	1980	0	1	1
6378	1	8	7	0	0	0	165	0	1	0
6378	4	33	126	0	0	0	165	0	1	0
6378	7	69	1	0	0	16	1836	0	1	1
6379	7	67	12	0	0	4	437	0	1	1
6380	4	39	74	0	0	0	165	1	0	1
6380	5	46	56	0	0	0	165	0	1	0
6380	7	63	3	0	0	14	1527	0	1	1
6381	2	12	73	0	0	0	165	0	1	0
6381	4	40	33	0	0	0	165	0	1	0
6381	7	65	4	0	0	6	621	0	1	1
6382	7	68	5	0	0	4	437	0	1	1
6383	6	59	3	0	0	0	165	0	1	0
6383	7	70	2	0	0	12	1191	0	1	1
6384	7	61	7	0	0	10	935	0	1	1
6385	7	66	11	0	0	4	437	0	1	1
6386	1	5	49	0	0	0	165	0	1	0
6386	7	64	8	0	0	18	1980	0	1	1
6387	1	4	3	0	0	0	165	0	1	1
6387	7	69	1	0	0	16	1836	0	1	1
6388	2	12	73	0	0	0	165	1	0	1
6388	7	62	6	0	0	6	621	0	1	1
6389	1	1	6	0	0	0	165	0	1	1
6389	7	67	12	0	0	4	437	0	1	1
6390	3	28	219	0	0	0	165	0	1	0
6390	7	63	3	0	0	14	1527	0	1	1
6391	7	70	2	0	0	12	1191	0	1	1
6392	6	57	1	0	0	0	165	0	1	0
6392	7	68	5	0	0	4	437	0	1	1
6393	7	65	4	0	0	6	621	0	1	1
6394	7	61	7	0	0	10	935	0	1	1
6395	7	66	11	0	0	4	437	0	1	1
6396	7	64	8	0	0	18	1980	0	1	1
6397	7	69	1	0	0	16	1836	0	1	1
6398	1	4	3	0	0	0	165	0	1	1
6398	7	62	6	0	0	6	621	0	1	1
6399	1	2	19	0	0	0	165	0	1	0
6399	7	67	12	0	0	4	437	0	1	1
6400	1	1	6	0	0	0	165	0	1	1
6400	7	63	3	0	0	14	1527	0	1	1
6401	4	36	121	0	0	0	165	0	1	0
6401	7	70	2	0	0	12	1191	0	1	1
6402	7	68	5	0	0	4	437	0	1	1
6403	7	61	7	0	0	10	935	0	1	1
6404	7	65	4	0	0	6	621	0	1	1
6405	7	66	11	0	0	4	437	0	1	1
6406	7	64	8	0	0	18	1980	0	1	1
6407	1	9	23	0	0	0	165	0	1	0
6407	7	69	1	0	0	16	1836	0	1	1
6408	6	52	30	0	0	0	165	0	1	0
6408	7	67	12	0	0	4	437	0	1	1
6409	7	62	6	0	0	6	621	0	1	1
6410	1	2	19	0	0	0	165	0	1	0
6410	7	63	3	0	0	14	1527	0	1	1
6411	1	1	6	0	0	0	165	0	1	1
6411	7	70	2	0	0	12	1191	0	1	1
6412	1	8	7	0	0	0	165	0	1	0
6412	4	36	121	0	0	0	165	0	1	0
6412	7	68	5	0	0	4	437	0	1	1
6413	7	61	7	0	0	10	935	0	1	1
6414	6	58	2	0	0	0	165	0	1	0
6414	7	66	11	0	0	4	437	0	1	1
6415	5	44	105	0	0	0	165	0	1	0
6415	7	64	8	0	0	18	1980	0	1	1
6416	7	65	4	0	0	6	621	0	1	1
6417	4	37	42	0	0	0	165	0	1	0
6417	7	69	1	0	0	16	1836	0	1	1
6418	7	67	12	0	0	4	437	0	1	1
6419	7	63	3	0	0	14	1527	0	1	1
6420	7	70	2	0	0	12	1191	0	1	1
6421	7	62	6	0	0	6	621	0	1	1
6422	1	4	3	0	0	0	165	0	1	1
6422	7	68	5	0	0	4	437	0	1	1
6423	1	2	19	0	0	0	165	0	1	0
6423	7	61	7	0	0	10	935	0	1	1
6424	1	1	6	0	0	0	165	0	1	1
6424	4	37	42	0	0	0	165	1	0	1
6424	7	66	11	0	0	4	437	0	1	1
6425	7	64	8	0	0	18	1980	0	1	1
6426	1	7	8	0	0	0	165	0	1	0
6426	2	14	108	0	0	0	165	0	1	0
6426	7	69	1	0	0	16	1836	0	1	1
6427	4	40	33	0	0	0	165	0	1	0
6427	7	65	4	0	0	6	621	0	1	1
6428	7	67	12	0	0	4	437	0	1	1
6429	2	11	34	0	0	0	165	0	1	0
6429	7	63	3	0	0	14	1527	0	1	1
6430	1	2	19	0	0	0	165	1	0	1
6430	7	70	2	0	0	12	1191	0	1	1
6431	1	9	23	0	0	0	165	0	1	0
6431	7	68	5	0	0	4	437	0	1	1
6432	7	62	6	0	0	6	621	0	1	1
6433	7	61	7	0	0	10	935	0	1	1
6434	1	4	3	0	0	0	165	0	1	1
6434	2	13	116	0	0	0	165	0	1	0
6434	7	66	11	0	0	4	437	0	1	1
6435	1	2	19	0	0	0	165	0	1	0
6435	7	64	8	0	0	18	1980	0	1	1
6436	1	1	6	0	0	0	165	0	1	1
6436	6	58	2	0	0	0	165	0	1	0
6436	7	69	1	0	0	16	1836	0	1	1
6437	6	59	3	0	0	0	165	0	1	0
6437	7	65	4	0	0	6	621	0	1	1
6438	7	67	12	0	0	4	437	0	1	1
6439	7	63	3	0	0	14	1527	0	1	1
6440	7	70	2	0	0	12	1191	0	1	1
6441	7	68	5	0	0	4	437	0	1	1
6442	1	2	19	0	0	0	165	1	0	1
6442	7	61	7	0	0	10	935	0	1	1
6443	7	62	6	0	0	6	621	0	1	1
6444	7	64	8	0	0	18	1980	0	1	1
6445	7	66	11	0	0	4	437	0	1	1
6446	1	4	3	0	0	0	165	0	1	0
6446	7	69	1	0	0	16	1836	0	1	1
6447	7	67	12	0	0	4	437	0	1	1
6448	1	1	6	0	0	0	165	0	1	1
6448	7	63	3	0	0	14	1527	0	1	1
6449	7	70	2	0	0	12	1191	0	1	1
6450	1	7	8	0	0	0	165	0	1	0
6450	7	65	4	0	0	6	621	0	1	1
6451	7	68	5	0	0	4	437	0	1	1
6452	1	10	15	0	0	0	165	0	1	0
6452	4	34	89	0	0	0	165	0	1	0
6452	7	61	7	0	0	10	935	0	1	1
6453	7	64	8	0	0	18	1980	0	1	1
6454	7	66	11	0	0	4	437	0	1	1
6455	1	9	23	0	0	0	165	0	1	0
6455	2	16	44	0	0	0	165	0	1	0
6455	7	69	1	0	0	16	1836	0	1	1
6456	2	11	34	0	0	0	165	0	1	0
6456	7	62	6	0	0	6	621	0	1	1
6457	1	7	8	0	0	0	165	1	0	1
6457	7	67	12	0	0	4	437	0	1	1
6458	1	4	3	0	0	0	165	0	1	1
6458	7	63	3	0	0	14	1527	0	1	1
6459	1	10	15	0	0	0	165	1	0	1
6459	4	34	89	0	0	0	165	1	0	1
6459	7	70	2	0	0	12	1191	0	1	1
6460	1	2	19	0	0	0	165	0	1	0
6460	5	50	45	0	0	0	165	0	1	0
6460	7	65	4	0	0	6	621	0	1	1
6461	1	1	6	0	0	0	165	0	1	1
6461	7	68	5	0	0	4	437	0	1	1
6462	7	61	7	0	0	10	935	0	1	1
6463	3	28	219	0	0	0	165	0	1	0
6463	7	64	8	0	0	18	1980	0	1	1
6464	1	7	8	0	0	0	165	0	1	0
6464	4	31	93	0	0	0	165	0	1	0
6464	7	69	1	0	0	16	1836	0	1	1
6465	7	66	11	0	0	4	437	0	1	1
6466	6	51	81	0	0	0	165	0	1	0
6466	7	62	6	0	0	6	621	0	1	1
6467	7	67	12	0	0	4	437	0	1	1
6468	7	63	3	0	0	14	1527	0	1	1
6469	7	70	2	0	0	12	1191	0	1	1
6470	7	68	5	0	0	4	437	0	1	1
6471	7	61	7	0	0	10	935	0	1	1
6472	7	65	4	0	0	6	621	0	1	1
6473	1	2	19	0	0	0	165	0	1	0
6473	5	46	56	0	0	0	165	0	1	0
6473	7	64	8	0	0	18	1980	0	1	1
6474	1	1	6	0	0	0	165	0	1	1
6474	5	41	58	0	0	0	165	0	1	0
6474	7	69	1	0	0	16	1836	0	1	1
6475	7	66	11	0	0	4	437	0	1	1
6476	1	7	8	0	0	0	165	0	1	0
6476	7	67	12	0	0	4	437	0	1	1
6477	1	6	59	0	0	0	165	0	1	0
6477	7	63	3	0	0	14	1527	0	1	1
6478	7	62	6	0	0	6	621	0	1	1
6479	7	70	2	0	0	12	1191	0	1	1
6480	1	2	19	0	0	0	165	1	0	1
6480	7	68	5	0	0	4	437	0	1	1
6481	7	61	7	0	0	10	935	0	1	1
6482	7	64	8	0	0	18	1980	0	1	1
6483	6	52	30	0	0	0	165	0	1	0
6483	7	69	1	0	0	16	1836	0	1	1
6484	7	65	4	0	0	6	621	0	1	1
6485	1	4	3	0	0	0	165	0	1	1
6485	7	66	11	0	0	4	437	0	1	1
6486	7	63	3	0	0	14	1527	0	1	1
6487	1	1	6	0	0	0	165	0	1	1
6487	7	67	12	0	0	4	437	0	1	1
6488	1	8	7	0	0	0	165	0	1	0
6488	7	70	2	0	0	12	1191	0	1	1
6489	7	62	6	0	0	6	621	0	1	1
6490	3	22	160	0	0	0	165	0	1	0
6490	7	68	5	0	0	4	437	0	1	1
6491	7	61	7	0	0	10	935	0	1	1
6492	7	64	8	0	0	18	1980	0	1	1
6493	7	69	1	0	0	16	1836	0	1	1
6494	7	66	11	0	0	4	437	0	1	1
6495	7	65	4	0	0	6	621	0	1	1
6496	1	4	3	0	0	0	165	0	1	1
6496	7	63	3	0	0	14	1527	0	1	1
6497	1	2	19	0	0	0	165	0	1	0
6497	7	67	12	0	0	4	437	0	1	1
6498	1	1	6	0	0	0	165	0	1	1
6498	7	70	2	0	0	12	1191	0	1	1
6499	7	68	5	0	0	4	437	0	1	1
6500	1	7	8	0	0	0	165	0	1	0
6500	3	22	160	0	0	0	165	0	1	0
6500	7	62	6	0	0	6	621	0	1	1
6501	7	61	7	0	0	10	935	0	1	1
6502	7	64	8	0	0	18	1980	0	1	1
6503	7	69	1	0	0	16	1836	0	1	1
6504	7	66	11	0	0	4	437	0	1	1
6505	7	65	4	0	0	6	621	0	1	1
6506	7	63	3	0	0	14	1527	0	1	1
6507	5	49	67	0	0	0	165	0	1	0
6507	7	67	12	0	0	4	437	0	1	1
6508	2	15	99	0	0	0	165	0	1	0
6508	7	70	2	0	0	12	1191	0	1	1
6509	1	2	19	0	0	0	165	0	1	0
6509	4	35	145	0	0	0	165	0	1	0
6509	7	68	5	0	0	4	437	0	1	1
6510	1	1	6	0	0	0	165	0	1	1
6510	7	61	7	0	0	10	935	0	1	1
6511	3	28	219	0	0	0	165	0	1	0
6511	5	43	23	0	0	0	165	0	1	0
6511	7	64	8	0	0	18	1980	0	1	1
6512	7	62	6	0	0	6	621	0	1	1
6513	7	69	1	0	0	16	1836	0	1	1
6514	7	66	11	0	0	4	437	0	1	1
6515	6	55	40	0	0	0	165	0	1	0
6515	7	63	3	0	0	14	1527	0	1	1
6516	1	2	19	0	0	0	165	1	0	1
6516	5	46	56	0	0	0	165	0	1	0
6516	7	70	2	0	0	12	1191	0	1	1
6517	7	67	12	0	0	4	437	0	1	1
6518	7	65	4	0	0	6	621	0	1	1
6519	1	4	3	0	0	0	165	0	1	1
6519	6	57	1	0	0	0	165	0	1	0
6519	7	61	7	0	0	10	935	0	1	1
6520	1	2	19	0	0	0	165	0	1	0
6520	7	68	5	0	0	4	437	0	1	1
6521	1	1	6	0	0	0	165	0	1	1
6521	6	59	3	0	0	0	165	0	1	0
6521	7	64	8	0	0	18	1980	0	1	1
6522	4	38	37	0	0	0	165	0	1	0
6522	7	69	1	0	0	16	1836	0	1	1
6523	6	60	8	0	0	0	165	0	1	0
6523	7	62	6	0	0	6	621	0	1	1
6524	7	66	11	0	0	4	437	0	1	1
6525	6	52	30	0	0	0	165	0	1	0
6525	7	63	3	0	0	14	1527	0	1	1
6526	7	70	2	0	0	12	1191	0	1	1
