% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
4631	1	10	15	0	0	165	0	1
4631	2	12	73	0	0	165	0	1
4631	3	30	59	0	0	165	0	1
4631	4	31	93	0	0	165	0	1
4631	5	44	105	0	0	165	0	1
4631	6	51	81	0	0	165	0	1
4631	7	67	12	0	4	437	0	1
4632	1	2	19	0	0	165	1	0
4632	2	15	99	0	0	165	0	1
4632	3	27	65	0	0	165	0	1
4632	4	32	110	0	0	165	0	1
4632	5	42	12	0	0	165	0	1
4632	6	57	1	0	0	165	0	1
4632	7	61	7	0	10	935	0	1
4633	1	3	58	0	0	165	0	1
4633	2	14	108	0	0	165	0	1
4633	3	29	85	0	0	165	0	1
4633	4	36	121	0	0	165	0	1
4633	5	43	23	0	0	165	0	1
4633	6	58	2	0	0	165	0	1
4633	7	62	6	0	6	621	0	1
4634	1	9	23	0	0	165	0	1
4634	2	13	116	0	0	165	0	1
4634	3	24	94	0	0	165	0	1
4634	4	33	126	0	0	165	0	1
4634	5	45	33	0	0	165	0	1
4634	6	52	30	0	0	165	1	0
4634	7	64	8	0	18	1980	0	1
4635	1	5	49	0	0	165	0	1
4635	2	16	44	0	0	165	0	1
4635	3	26	102	0	0	165	0	1
4635	4	35	145	0	0	165	0	1
4635	5	50	45	0	0	165	0	1
4635	6	59	3	0	0	165	0	1
4635	7	69	1	0	16	1836	0	1
4636	1	4	3	0	0	165	0	1
4636	2	11	34	0	0	165	0	1
4636	3	25	123	0	0	165	0	1
4636	4	40	33	0	0	165	0	1
4636	5	47	49	0	0	165	0	1
4636	6	60	8	0	0	165	0	1
4636	7	68	5	0	4	437	0	1
4637	1	6	59	0	0	165	1	0
4637	2	12	73	0	0	165	0	1
4637	3	22	160	0	0	165	0	1
4637	4	38	37	0	0	165	0	1
4637	5	46	56	0	0	165	0	1
4637	6	53	12	0	0	165	0	1
4637	7	63	3	0	14	1527	0	1
4638	1	2	19	0	0	165	0	1
4638	2	15	99	0	0	165	0	1
4638	3	28	219	0	0	165	0	1
4638	4	37	42	0	0	165	0	1
4638	5	41	58	0	0	165	0	1
4638	6	52	30	0	0	165	0	1
4638	7	65	4	0	6	621	0	1
4639	1	1	6	0	0	165	0	1
4639	2	15	99	0	0	165	1	0
4639	3	23	23	0	0	165	0	1
4639	4	39	74	0	0	165	0	1
4639	5	49	67	0	0	165	0	1
4639	6	55	40	0	0	165	0	1
4639	7	66	11	0	4	437	0	1
4640	1	8	7	0	0	165	0	1
4640	2	14	108	0	0	165	1	0
4640	3	30	59	0	0	165	0	1
4640	4	34	89	0	0	165	0	1
4640	5	48	77	0	0	165	0	1
4640	6	56	54	0	0	165	0	1
4640	7	70	2	0	12	1191	0	1
4641	1	7	8	0	0	165	0	1
4641	2	14	108	0	0	165	0	1
4641	3	27	65	0	0	165	0	1
4641	4	31	93	0	0	165	0	1
4641	5	44	105	0	0	165	0	1
4641	6	54	55	0	0	165	0	1
4641	7	67	12	0	4	437	0	1
4642	1	6	59	0	0	165	0	1
4642	2	13	116	0	0	165	0	1
4642	3	29	85	0	0	165	0	1
4642	4	32	110	0	0	165	0	1
4642	5	42	12	0	0	165	0	1
4642	6	51	81	0	0	165	0	1
4642	7	61	7	0	10	935	0	1
4643	1	10	15	0	0	165	0	1
4643	2	16	44	0	0	165	0	1
4643	3	24	94	0	0	165	0	1
4643	4	36	121	0	0	165	0	1
4643	5	43	23	0	0	165	0	1
4643	6	60	8	0	0	165	1	0
4643	7	64	8	0	18	1980	0	1
4644	1	3	58	0	0	165	0	1
4644	2	11	34	0	0	165	0	1
4644	3	26	102	0	0	165	0	1
4644	4	33	126	0	0	165	0	1
4644	5	45	33	0	0	165	0	1
4644	6	53	12	0	0	165	1	0
4644	7	69	1	0	16	1836	0	1
4645	1	9	23	0	0	165	0	1
4645	2	12	73	0	0	165	0	1
4645	3	25	123	0	0	165	0	1
4645	4	35	145	0	0	165	0	1
4645	5	50	45	0	0	165	0	1
4645	6	57	1	0	0	165	0	1
4645	7	62	6	0	6	621	0	1
4646	1	5	49	0	0	165	0	1
4646	2	15	99	0	0	165	0	1
4646	3	22	160	0	0	165	0	1
4646	4	40	33	0	0	165	0	1
4646	5	47	49	0	0	165	0	1
4646	6	58	2	0	0	165	0	1
4646	7	68	5	0	4	437	0	1
4647	1	4	3	0	0	165	0	1
4647	2	14	108	0	0	165	0	1
4647	3	28	219	0	0	165	0	1
4647	4	38	37	0	0	165	0	1
4647	5	46	56	0	0	165	0	1
4647	6	59	3	0	0	165	0	1
4647	7	63	3	0	14	1527	0	1
4648	1	7	8	0	0	165	1	0
4648	2	13	116	0	0	165	0	1
4648	3	23	23	0	0	165	0	1
4648	4	37	42	0	0	165	0	1
4648	5	41	58	0	0	165	0	1
4648	6	60	8	0	0	165	0	1
4648	7	66	11	0	4	437	0	1
4649	1	2	19	0	0	165	0	1
4649	2	16	44	0	0	165	0	1
4649	3	30	59	0	0	165	0	1
4649	4	39	74	0	0	165	0	1
4649	5	49	67	0	0	165	0	1
4649	6	53	12	0	0	165	0	1
4649	7	70	2	0	12	1191	0	1
4650	1	1	6	0	0	165	0	1
4650	2	11	34	0	0	165	0	1
4650	3	27	65	0	0	165	0	1
4650	4	34	89	0	0	165	0	1
4650	5	48	77	0	0	165	0	1
4650	6	52	30	0	0	165	0	1
4650	7	65	4	0	6	621	0	1
4651	1	8	7	0	0	165	0	1
4651	2	12	73	0	0	165	0	1
4651	3	29	85	0	0	165	0	1
4651	4	31	93	0	0	165	0	1
4651	5	44	105	0	0	165	0	1
4651	6	55	40	0	0	165	0	1
4651	7	61	7	0	10	935	0	1
4652	1	9	23	0	0	165	1	0
4652	2	15	99	0	0	165	0	1
4652	3	24	94	0	0	165	0	1
4652	4	32	110	0	0	165	0	1
4652	5	42	12	0	0	165	0	1
4652	6	56	54	0	0	165	0	1
4652	7	67	12	0	4	437	0	1
4653	1	7	8	0	0	165	0	1
4653	2	14	108	0	0	165	0	1
4653	3	26	102	0	0	165	0	1
4653	4	40	33	0	0	165	1	0
4653	5	43	23	0	0	165	0	1
4653	6	54	55	0	0	165	0	1
4653	7	64	8	0	18	1980	0	1
4654	1	6	59	0	0	165	0	1
4654	2	13	116	0	0	165	0	1
4654	3	25	123	0	0	165	0	1
4654	4	36	121	0	0	165	0	1
4654	5	45	33	0	0	165	0	1
4654	6	51	81	0	0	165	0	1
4654	7	69	1	0	16	1836	0	1
4655	1	10	15	0	0	165	0	1
4655	2	16	44	0	0	165	0	1
4655	3	22	160	0	0	165	0	1
4655	4	37	42	0	0	165	1	0
4655	5	41	58	0	0	165	1	0
4655	6	57	1	0	0	165	0	1
4655	7	62	6	0	6	621	0	1
4656	1	2	19	0	0	165	1	0
4656	2	11	34	0	0	165	0	1
4656	3	28	219	0	0	165	0	1
4656	4	33	126	0	0	165	0	1
4656	5	50	45	0	0	165	0	1
4656	6	58	2	0	0	165	0	1
4656	7	68	5	0	4	437	0	1
4657	1	3	58	0	0	165	0	1
4657	2	12	73	0	0	165	0	1
4657	3	23	23	0	0	165	0	1
4657	4	34	89	0	0	165	1	0
4657	5	47	49	0	0	165	0	1
4657	6	59	3	0	0	165	0	1
4657	7	63	3	0	14	1527	0	1
4658	1	9	23	0	0	165	0	1
4658	2	12	73	0	0	165	1	0
4658	3	30	59	0	0	165	0	1
4658	4	35	145	0	0	165	0	1
4658	5	46	56	0	0	165	0	1
4658	6	60	8	0	0	165	0	1
4658	7	70	2	0	12	1191	0	1
4659	1	5	49	0	0	165	0	1
4659	2	15	99	0	0	165	0	1
4659	3	27	65	0	0	165	0	1
4659	4	40	33	0	0	165	0	1
4659	5	41	58	0	0	165	0	1
4659	6	53	12	0	0	165	0	1
4659	7	66	11	0	4	437	0	1
4660	1	4	3	0	0	165	0	1
4660	2	14	108	0	0	165	0	1
4660	3	29	85	0	0	165	0	1
4660	4	38	37	0	0	165	0	1
4660	5	49	67	0	0	165	0	1
4660	6	54	55	0	0	165	1	0
4660	7	65	4	0	6	621	0	1
4661	1	2	19	0	0	165	0	1
4661	2	13	116	0	0	165	0	1
4661	3	24	94	0	0	165	0	1
4661	4	37	42	0	0	165	0	1
4661	5	48	77	0	0	165	0	1
4661	6	52	30	0	0	165	0	1
4661	7	61	7	0	10	935	0	1
4662	1	1	6	0	0	165	0	1
4662	2	16	44	0	0	165	0	1
4662	3	26	102	0	0	165	0	1
4662	4	39	74	0	0	165	0	1
4662	5	44	105	0	0	165	0	1
4662	6	55	40	0	0	165	0	1
4662	7	67	12	0	4	437	0	1
4663	1	8	7	0	0	165	0	1
4663	2	11	34	0	0	165	0	1
4663	3	25	123	0	0	165	0	1
4663	4	33	126	0	0	165	1	0
4663	5	42	12	0	0	165	0	1
4663	6	56	54	0	0	165	0	1
4663	7	64	8	0	18	1980	0	1
4664	1	7	8	0	0	165	0	1
4664	2	12	73	0	0	165	0	1
4664	3	22	160	0	0	165	0	1
4664	4	34	89	0	0	165	0	1
4664	5	43	23	0	0	165	0	1
4664	6	54	55	0	0	165	0	1
4664	7	69	1	0	16	1836	0	1
4665	1	6	59	0	0	165	0	1
4665	2	15	99	0	0	165	0	1
4665	3	28	219	0	0	165	0	1
4665	4	31	93	0	0	165	0	1
4665	5	45	33	0	0	165	0	1
4665	6	51	81	0	0	165	0	1
4665	7	68	5	0	4	437	0	1
4666	1	10	15	0	0	165	0	1
4666	2	14	108	0	0	165	0	1
4666	3	23	23	0	0	165	0	1
4666	4	32	110	0	0	165	0	1
4666	5	50	45	0	0	165	0	1
4666	6	57	1	0	0	165	0	1
4666	7	62	6	0	6	621	0	1
4667	1	3	58	0	0	165	0	1
4667	2	13	116	0	0	165	0	1
4667	3	30	59	0	0	165	0	1
4667	4	36	121	0	0	165	0	1
4667	5	47	49	0	0	165	0	1
4667	6	58	2	0	0	165	0	1
4667	7	63	3	0	14	1527	0	1
4668	1	9	23	0	0	165	0	1
4668	2	16	44	0	0	165	0	1
4668	3	27	65	0	0	165	0	1
4668	4	33	126	0	0	165	0	1
4668	5	46	56	0	0	165	0	1
4668	6	59	3	0	0	165	0	1
4668	7	70	2	0	12	1191	0	1
4669	1	5	49	0	0	165	0	1
4669	2	11	34	0	0	165	0	1
4669	3	29	85	0	0	165	0	1
4669	4	35	145	0	0	165	0	1
4669	5	41	58	0	0	165	0	1
4669	6	60	8	0	0	165	0	1
4669	7	66	11	0	4	437	0	1
4670	1	8	7	0	0	165	1	0
4670	2	12	73	0	0	165	0	1
4670	3	25	123	0	0	165	1	0
4670	4	40	33	0	0	165	0	1
4670	5	49	67	0	0	165	0	1
4670	6	53	12	0	0	165	0	1
4670	7	61	7	0	10	935	0	1
4671	1	4	3	0	0	165	0	1
4671	2	15	99	0	0	165	0	1
4671	3	24	94	0	0	165	0	1
4671	4	38	37	0	0	165	0	1
4671	5	48	77	0	0	165	0	1
4671	6	52	30	0	0	165	0	1
4671	7	67	12	0	4	437	0	1
4672	1	6	59	0	0	165	1	0
4672	2	14	108	0	0	165	0	1
4672	3	28	219	0	0	165	1	0
4672	4	37	42	0	0	165	0	1
4672	5	44	105	0	0	165	0	1
4672	6	55	40	0	0	165	0	1
4672	7	65	4	0	6	621	0	1
4673	1	2	19	0	0	165	0	1
4673	2	13	116	0	0	165	0	1
4673	3	23	23	0	0	165	1	0
4673	4	39	74	0	0	165	0	1
4673	5	42	12	0	0	165	0	1
4673	6	56	54	0	0	165	0	1
4673	7	64	8	0	18	1980	0	1
4674	1	1	6	0	0	165	0	1
4674	2	16	44	0	0	165	0	1
4674	3	26	102	0	0	165	0	1
4674	4	34	89	0	0	165	0	1
4674	5	43	23	0	0	165	0	1
4674	6	58	2	0	0	165	1	0
4674	7	69	1	0	16	1836	0	1
4675	1	9	23	0	0	165	1	0
4675	2	16	44	0	0	165	1	0
4675	3	25	123	0	0	165	0	1
4675	4	31	93	0	0	165	0	1
4675	5	45	33	0	0	165	0	1
4675	6	54	55	0	0	165	0	1
4675	7	68	5	0	4	437	0	1
4676	1	8	7	0	0	165	0	1
4676	2	11	34	0	0	165	0	1
4676	3	29	85	0	0	165	1	0
4676	4	32	110	0	0	165	0	1
4676	5	41	58	0	0	165	1	0
4676	6	51	81	0	0	165	0	1
4676	7	63	3	0	14	1527	0	1
4677	1	7	8	0	0	165	0	1
4677	2	12	73	0	0	165	0	1
4677	3	22	160	0	0	165	0	1
4677	4	36	121	0	0	165	0	1
4677	5	50	45	0	0	165	0	1
4677	6	57	1	0	0	165	0	1
4677	7	70	2	0	12	1191	0	1
4678	1	4	3	0	0	165	1	0
4678	2	15	99	0	0	165	0	1
4678	3	28	219	0	0	165	0	1
4678	4	38	37	0	0	165	1	0
4678	5	47	49	0	0	165	0	1
4678	6	58	2	0	0	165	0	1
4678	7	62	6	0	6	621	0	1
4679	1	6	59	0	0	165	0	1
4679	2	14	108	0	0	165	0	1
4679	3	23	23	0	0	165	0	1
4679	4	33	126	0	0	165	0	1
4679	5	46	56	0	0	165	0	1
4679	6	59	3	0	0	165	0	1
4679	7	66	11	0	4	437	0	1
4680	1	10	15	0	0	165	0	1
4680	2	13	116	0	0	165	0	1
4680	3	30	59	0	0	165	0	1
4680	4	35	145	0	0	165	0	1
4680	5	41	58	0	0	165	0	1
4680	6	60	8	0	0	165	0	1
4680	7	61	7	0	10	935	0	1
4681	1	3	58	0	0	165	0	1
4681	2	16	44	0	0	165	0	1
4681	3	26	102	0	0	165	1	0
4681	4	40	33	0	0	165	0	1
4681	5	49	67	0	0	165	0	1
4681	6	58	2	0	0	165	2	0
4681	7	67	12	0	4	437	0	1
4682	1	9	23	0	0	165	0	1
4682	2	11	34	0	0	165	0	1
4682	3	27	65	0	0	165	0	1
4682	4	38	37	0	0	165	0	1
4682	5	48	77	0	0	165	0	1
4682	6	54	55	0	0	165	1	0
4682	7	64	8	0	18	1980	0	1
4683	1	5	49	0	0	165	0	1
4683	2	12	73	0	0	165	0	1
4683	3	29	85	0	0	165	0	1
4683	4	32	110	0	0	165	1	0
4683	5	44	105	0	0	165	0	1
4683	6	53	12	0	0	165	0	1
4683	7	69	1	0	16	1836	0	1
4684	1	4	3	0	0	165	0	1
4684	2	15	99	0	0	165	0	1
4684	3	24	94	0	0	165	0	1
4684	4	37	42	0	0	165	0	1
4684	5	42	12	0	0	165	0	1
4684	6	52	30	0	0	165	0	1
4684	7	65	4	0	6	621	0	1
4685	1	2	19	0	0	165	0	1
4685	2	14	108	0	0	165	0	1
4685	3	26	102	0	0	165	0	1
4685	4	39	74	0	0	165	0	1
4685	5	43	23	0	0	165	0	1
4685	6	55	40	0	0	165	0	1
4685	7	68	5	0	4	437	0	1
4686	1	1	6	0	0	165	0	1
4686	2	13	116	0	0	165	0	1
4686	3	25	123	0	0	165	0	1
4686	4	34	89	0	0	165	0	1
4686	5	45	33	0	0	165	0	1
4686	6	59	3	0	0	165	1	0
4686	7	63	3	0	14	1527	0	1
4687	1	8	7	0	0	165	0	1
4687	2	16	44	0	0	165	0	1
4687	3	22	160	0	0	165	0	1
4687	4	31	93	0	0	165	0	1
4687	5	50	45	0	0	165	0	1
4687	6	56	54	0	0	165	0	1
4687	7	70	2	0	12	1191	0	1
4688	1	3	58	0	0	165	1	0
4688	2	11	34	0	0	165	0	1
4688	3	28	219	0	0	165	0	1
4688	4	32	110	0	0	165	0	1
4688	5	47	49	0	0	165	0	1
4688	6	54	55	0	0	165	0	1
4688	7	66	11	0	4	437	0	1
4689	1	7	8	0	0	165	0	1
4689	2	12	73	0	0	165	0	1
4689	3	23	23	0	0	165	0	1
4689	4	36	121	0	0	165	0	1
4689	5	46	56	0	0	165	0	1
4689	6	51	81	0	0	165	0	1
4689	7	62	6	0	6	621	0	1
4690	1	6	59	0	0	165	0	1
4690	2	15	99	0	0	165	0	1
4690	3	30	59	0	0	165	0	1
4690	4	33	126	0	0	165	0	1
4690	5	41	58	0	0	165	0	1
4690	6	57	1	0	0	165	0	1
4690	7	61	7	0	10	935	0	1
4691	1	10	15	0	0	165	0	1
4691	2	14	108	0	0	165	0	1
4691	3	27	65	0	0	165	0	1
4691	4	35	145	0	0	165	0	1
4691	5	49	67	0	0	165	0	1
4691	6	58	2	0	0	165	0	1
4691	7	67	12	0	4	437	0	1
4692	1	3	58	0	0	165	0	1
4692	2	13	116	0	0	165	0	1
4692	3	29	85	0	0	165	0	1
4692	4	40	33	0	0	165	0	1
4692	5	48	77	0	0	165	0	1
4692	6	59	3	0	0	165	0	1
4692	7	64	8	0	18	1980	0	1
4693	1	9	23	0	0	165	0	1
4693	2	16	44	0	0	165	0	1
4693	3	24	94	0	0	165	0	1
4693	4	38	37	0	0	165	0	1
4693	5	44	105	0	0	165	0	1
4693	6	60	8	0	0	165	0	1
4693	7	69	1	0	16	1836	0	1
4694	1	5	49	0	0	165	0	1
4694	2	11	34	0	0	165	0	1
4694	3	26	102	0	0	165	0	1
4694	4	37	42	0	0	165	0	1
4694	5	42	12	0	0	165	0	1
4694	6	53	12	0	0	165	0	1
4694	7	65	4	0	6	621	0	1
4695	1	4	3	0	0	165	0	1
4695	2	12	73	0	0	165	0	1
4695	3	25	123	0	0	165	0	1
4695	4	32	110	0	0	165	1	0
4695	5	43	23	0	0	165	0	1
4695	6	52	30	0	0	165	0	1
4695	7	68	5	0	4	437	0	1
4696	1	7	8	0	0	165	1	0
4696	2	15	99	0	0	165	0	1
4696	3	22	160	0	0	165	0	1
4696	4	39	74	0	0	165	0	1
4696	5	45	33	0	0	165	0	1
4696	6	55	40	0	0	165	0	1
4696	7	63	3	0	14	1527	0	1
4697	1	2	19	0	0	165	0	1
4697	2	14	108	0	0	165	0	1
4697	3	28	219	0	0	165	0	1
4697	4	34	89	0	0	165	0	1
4697	5	50	45	0	0	165	0	1
4697	6	56	54	0	0	165	0	1
4697	7	70	2	0	12	1191	0	1
4698	1	1	6	0	0	165	0	1
4698	2	13	116	0	0	165	0	1
4698	3	23	23	0	0	165	0	1
4698	4	31	93	0	0	165	0	1
4698	5	47	49	0	0	165	0	1
4698	6	54	55	0	0	165	0	1
4698	7	66	11	0	4	437	0	1
4699	1	8	7	0	0	165	0	1
4699	2	16	44	0	0	165	0	1
4699	3	30	59	0	0	165	0	1
4699	4	32	110	0	0	165	0	1
4699	5	46	56	0	0	165	0	1
4699	6	51	81	0	0	165	0	1
4699	7	61	7	0	10	935	0	1
4700	1	7	8	0	0	165	0	1
4700	2	11	34	0	0	165	0	1
4700	3	27	65	0	0	165	0	1
4700	4	36	121	0	0	165	0	1
4700	5	41	58	0	0	165	0	1
4700	6	57	1	0	0	165	0	1
4700	7	62	6	0	6	621	0	1
4701	1	6	59	0	0	165	0	1
4701	2	12	73	0	0	165	0	1
4701	3	29	85	0	0	165	0	1
4701	4	33	126	0	0	165	0	1
4701	5	49	67	0	0	165	0	1
4701	6	58	2	0	0	165	0	1
4701	7	67	12	0	4	437	0	1
4702	1	10	15	0	0	165	0	1
4702	2	15	99	0	0	165	0	1
4702	3	24	94	0	0	165	0	1
4702	4	35	145	0	0	165	0	1
4702	5	48	77	0	0	165	0	1
4702	6	59	3	0	0	165	0	1
4702	7	64	8	0	18	1980	0	1
4703	1	3	58	0	0	165	0	1
4703	2	15	99	0	0	165	1	0
4703	3	26	102	0	0	165	0	1
4703	4	40	33	0	0	165	0	1
4703	5	44	105	0	0	165	0	1
4703	6	60	8	0	0	165	0	1
4703	7	69	1	0	16	1836	0	1
4704	1	9	23	0	0	165	0	1
4704	2	14	108	0	0	165	0	1
4704	3	25	123	0	0	165	0	1
4704	4	38	37	0	0	165	0	1
4704	5	42	12	0	0	165	0	1
4704	6	53	12	0	0	165	0	1
4704	7	68	5	0	4	437	0	1
4705	1	5	49	0	0	165	0	1
4705	2	13	116	0	0	165	0	1
4705	3	22	160	0	0	165	0	1
4705	4	37	42	0	0	165	0	1
4705	5	43	23	0	0	165	0	1
4705	6	52	30	0	0	165	0	1
4705	7	63	3	0	14	1527	0	1
4706	1	4	3	0	0	165	0	1
4706	2	16	44	0	0	165	0	1
4706	3	28	219	0	0	165	0	1
4706	4	39	74	0	0	165	0	1
4706	5	45	33	0	0	165	0	1
4706	6	55	40	0	0	165	0	1
4706	7	65	4	0	6	621	0	1
4707	1	2	19	0	0	165	0	1
4707	2	11	34	0	0	165	0	1
4707	3	27	65	0	0	165	1	0
4707	4	34	89	0	0	165	0	1
4707	5	50	45	0	0	165	0	1
4707	6	56	54	0	0	165	0	1
4707	7	70	2	0	12	1191	0	1
4708	1	1	6	0	0	165	0	1
4708	2	12	73	0	0	165	0	1
4708	3	23	23	0	0	165	0	1
4708	4	33	126	0	0	165	1	0
4708	5	47	49	0	0	165	0	1
4708	6	54	55	0	0	165	0	1
4708	7	66	11	0	4	437	0	1
4709	1	8	7	0	0	165	0	1
4709	2	15	99	0	0	165	0	1
4709	3	30	59	0	0	165	0	1
4709	4	31	93	0	0	165	0	1
4709	5	46	56	0	0	165	0	1
4709	6	51	81	0	0	165	0	1
4709	7	61	7	0	10	935	0	1
4710	1	7	8	0	0	165	0	1
4710	2	14	108	0	0	165	0	1
4710	3	27	65	0	0	165	0	1
4710	4	32	110	0	0	165	0	1
4710	5	41	58	0	0	165	0	1
4710	6	57	1	0	0	165	0	1
4710	7	67	12	0	4	437	0	1
4711	1	9	23	0	0	165	1	0
4711	2	13	116	0	0	165	0	1
4711	3	29	85	0	0	165	0	1
4711	4	36	121	0	0	165	0	1
4711	5	49	67	0	0	165	0	1
4711	6	58	2	0	0	165	0	1
4711	7	64	8	0	18	1980	0	1
4712	1	6	59	0	0	165	0	1
4712	2	16	44	0	0	165	0	1
4712	3	24	94	0	0	165	0	1
4712	4	33	126	0	0	165	0	1
4712	5	48	77	0	0	165	0	1
4712	6	59	3	0	0	165	0	1
4712	7	69	1	0	16	1836	0	1
4713	1	10	15	0	0	165	0	1
4713	2	11	34	0	0	165	0	1
4713	3	26	102	0	0	165	0	1
4713	4	35	145	0	0	165	0	1
4713	5	44	105	0	0	165	0	1
4713	6	60	8	0	0	165	0	1
4713	7	62	6	0	6	621	0	1
4714	1	2	19	0	0	165	1	0
4714	2	12	73	0	0	165	0	1
4714	3	25	123	0	0	165	0	1
4714	4	40	33	0	0	165	0	1
4714	5	42	12	0	0	165	0	1
4714	6	53	12	0	0	165	0	1
4714	7	68	5	0	4	437	0	1
4715	1	3	58	0	0	165	0	1
4715	2	12	73	0	0	165	1	0
4715	3	22	160	0	0	165	0	1
4715	4	38	37	0	0	165	0	1
4715	5	43	23	0	0	165	0	1
4715	6	52	30	0	0	165	0	1
4715	7	63	3	0	14	1527	0	1
4716	1	9	23	0	0	165	0	1
4716	2	15	99	0	0	165	0	1
4716	3	30	59	0	0	165	1	0
4716	4	37	42	0	0	165	0	1
4716	5	45	33	0	0	165	0	1
4716	6	55	40	0	0	165	0	1
4716	7	70	2	0	12	1191	0	1
4717	1	5	49	0	0	165	0	1
4717	2	14	108	0	0	165	0	1
4717	3	28	219	0	0	165	0	1
4717	4	39	74	0	0	165	0	1
4717	5	50	45	0	0	165	0	1
4717	6	56	54	0	0	165	0	1
4717	7	65	4	0	6	621	0	1
4718	1	4	3	0	0	165	0	1
4718	2	13	116	0	0	165	0	1
4718	3	23	23	0	0	165	0	1
4718	4	34	89	0	0	165	0	1
4718	5	47	49	0	0	165	0	1
4718	6	58	2	0	0	165	1	0
4718	7	66	11	0	4	437	0	1
4719	1	2	19	0	0	165	0	1
4719	2	16	44	0	0	165	0	1
4719	3	30	59	0	0	165	0	1
4719	4	31	93	0	0	165	0	1
4719	5	46	56	0	0	165	0	1
4719	6	54	55	0	0	165	0	1
4719	7	61	7	0	10	935	0	1
4720	1	1	6	0	0	165	0	1
4720	2	11	34	0	0	165	0	1
4720	3	27	65	0	0	165	0	1
4720	4	32	110	0	0	165	0	1
4720	5	41	58	0	0	165	0	1
4720	6	51	81	0	0	165	0	1
4720	7	64	8	0	18	1980	0	1
4721	1	8	7	0	0	165	0	1
4721	2	12	73	0	0	165	0	1
4721	3	29	85	0	0	165	0	1
4721	4	36	121	0	0	165	0	1
4721	5	42	12	0	0	165	1	0
4721	6	57	1	0	0	165	0	1
4721	7	67	12	0	4	437	0	1
4722	1	7	8	0	0	165	0	1
4722	2	15	99	0	0	165	0	1
4722	3	24	94	0	0	165	0	1
4722	4	33	126	0	0	165	0	1
4722	5	49	67	0	0	165	0	1
4722	6	58	2	0	0	165	0	1
4722	7	69	1	0	16	1836	0	1
4723	1	9	23	0	0	165	1	0
4723	2	14	108	0	0	165	0	1
4723	3	26	102	0	0	165	0	1
4723	4	35	145	0	0	165	0	1
4723	5	48	77	0	0	165	0	1
4723	6	59	3	0	0	165	0	1
4723	7	62	6	0	6	621	0	1
4724	1	6	59	0	0	165	0	1
4724	2	13	116	0	0	165	0	1
4724	3	25	123	0	0	165	0	1
4724	4	40	33	0	0	165	0	1
4724	5	44	105	0	0	165	0	1
4724	6	60	8	0	0	165	0	1
4724	7	68	5	0	4	437	0	1
4725	1	10	15	0	0	165	0	1
4725	2	16	44	0	0	165	0	1
4725	3	22	160	0	0	165	0	1
4725	4	38	37	0	0	165	0	1
4725	5	47	49	0	0	165	1	0
4725	6	53	12	0	0	165	0	1
4725	7	63	3	0	14	1527	0	1
4726	1	3	58	0	0	165	0	1
4726	2	11	34	0	0	165	0	1
4726	3	30	59	0	0	165	1	0
4726	4	37	42	0	0	165	0	1
4726	5	42	12	0	0	165	0	1
4726	6	52	30	0	0	165	0	1
4726	7	70	2	0	12	1191	0	1
4727	1	9	23	0	0	165	0	1
4727	2	12	73	0	0	165	0	1
4727	3	28	219	0	0	165	0	1
4727	4	39	74	0	0	165	0	1
4727	5	43	23	0	0	165	0	1
4727	6	55	40	0	0	165	0	1
4727	7	66	11	0	4	437	0	1
4728	1	5	49	0	0	165	0	1
4728	2	15	99	0	0	165	0	1
4728	3	29	85	0	0	165	1	0
4728	4	34	89	0	0	165	0	1
4728	5	45	33	0	0	165	0	1
4728	6	56	54	0	0	165	0	1
4728	7	61	7	0	10	935	0	1
4729	1	4	3	0	0	165	0	1
4729	2	14	108	0	0	165	0	1
4729	3	23	23	0	0	165	0	1
4729	4	33	126	0	0	165	1	0
4729	5	50	45	0	0	165	0	1
4729	6	54	55	0	0	165	0	1
4729	7	65	4	0	6	621	0	1
4730	1	2	19	0	0	165	0	1
4730	2	13	116	0	0	165	0	1
4730	3	30	59	0	0	165	0	1
4730	4	31	93	0	0	165	0	1
4730	5	47	49	0	0	165	0	1
4730	6	51	81	0	0	165	0	1
4730	7	64	8	0	18	1980	0	1
4731	1	1	6	0	0	165	0	1
4731	2	16	44	0	0	165	0	1
4731	3	27	65	0	0	165	0	1
4731	4	32	110	0	0	165	0	1
4731	5	46	56	0	0	165	0	1
4731	6	57	1	0	0	165	0	1
4731	7	67	12	0	4	437	0	1
4732	1	8	7	0	0	165	0	1
4732	2	11	34	0	0	165	0	1
4732	3	29	85	0	0	165	0	1
4732	4	36	121	0	0	165	0	1
4732	5	41	58	0	0	165	0	1
4732	6	58	2	0	0	165	0	1
4732	7	69	1	0	16	1836	0	1
4733	1	7	8	0	0	165	0	1
4733	2	12	73	0	0	165	0	1
4733	3	24	94	0	0	165	0	1
4733	4	37	42	0	0	165	1	0
4733	5	49	67	0	0	165	0	1
4733	6	59	3	0	0	165	0	1
4733	7	68	5	0	4	437	0	1
4734	1	6	59	0	0	165	0	1
4734	2	12	73	0	0	165	1	0
4734	3	26	102	0	0	165	0	1
4734	4	33	126	0	0	165	0	1
4734	5	48	77	0	0	165	0	1
4734	6	60	8	0	0	165	0	1
4734	7	63	3	0	14	1527	0	1
4735	1	10	15	0	0	165	0	1
4735	2	15	99	0	0	165	0	1
4735	3	25	123	0	0	165	0	1
4735	4	35	145	0	0	165	0	1
