% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
4.428	5	46	443	9	56	0	165	0	0
4.428	6	60	443	9	8	0	165	0	0
4.428	7	61	443	9	7	10	935	0	0
4.429	1	6	443	10	59	0	165	0	0
4.429	2	12	443	10	73	0	165	0	0
4.429	3	24	443	10	94	0	165	0	0
4.429	4	36	443	10	121	0	165	0	0
4.429	5	41	443	10	58	0	165	0	0
4.429	6	56	443	10	54	0	165	0	0
4.429	7	66	443	10	11	4	437	0	0
4.43	1	10	444	1	15	0	165	0	0
4.43	2	15	444	1	99	0	165	0	0
4.43	3	26	444	1	102	0	165	0	0
4.43	4	33	444	1	126	0	165	0	0
4.43	5	42	444	1	12	0	165	0	0
4.43	6	53	444	1	12	0	165	0	0
4.43	7	64	444	1	8	18	1980	0	0
4.431	1	2	444	2	19	0	165	0	0
4.431	2	14	444	2	108	0	165	0	0
4.431	3	30	444	2	59	0	165	0	0
4.431	4	35	444	2	145	0	165	0	0
4.431	5	49	444	2	67	0	165	0	0
4.431	6	52	444	2	30	0	165	0	0
4.431	7	69	444	2	1	16	1836	0	0
4.432	1	3	444	3	58	0	165	0	0
4.432	2	13	444	3	116	0	165	0	0
4.432	3	27	444	3	65	0	165	0	0
4.432	4	40	444	3	33	0	165	0	0
4.432	5	48	444	3	77	0	165	0	0
4.432	6	55	444	3	40	0	165	0	0
4.432	7	65	444	3	4	6	621	0	0
4.433	1	9	444	4	23	0	165	0	0
4.433	2	16	444	4	44	0	165	0	0
4.433	3	25	444	4	123	0	165	0	0
4.433	4	38	444	4	37	0	165	0	0
4.433	5	44	444	4	105	0	165	0	0
4.433	6	56	444	4	54	0	165	0	0
4.433	7	67	444	4	12	4	437	0	0
4.434	1	5	444	5	49	0	165	0	0
4.434	2	11	444	5	34	0	165	0	0
4.434	3	22	444	5	160	0	165	0	0
4.434	4	37	444	5	42	0	165	0	0
4.434	5	42	444	5	12	0	165	0	0
4.434	6	54	444	5	55	0	165	0	0
4.434	7	63	444	5	3	14	1527	0	0
4.435	1	4	444	6	3	0	165	0	0
4.435	2	12	444	6	73	0	165	0	0
4.435	3	28	444	6	219	0	165	0	0
4.435	4	39	444	6	74	0	165	0	0
4.435	5	43	444	6	23	0	165	0	0
4.435	6	51	444	6	81	0	165	0	0
4.435	7	70	444	6	2	12	1191	0	0
4.436	1	2	444	7	19	0	165	0	0
4.436	2	15	444	7	99	0	165	0	0
4.436	3	23	444	7	23	0	165	0	0
4.436	4	34	444	7	89	0	165	0	0
4.436	5	45	444	7	33	0	165	0	0
4.436	6	57	444	7	1	0	165	0	0
4.436	7	68	444	7	5	4	437	0	0
4.437	1	1	444	8	6	0	165	0	0
4.437	2	14	444	8	108	0	165	0	0
4.437	3	30	444	8	59	0	165	0	0
4.437	4	31	444	8	93	0	165	0	0
4.437	5	50	444	8	45	0	165	0	0
4.437	6	58	444	8	2	0	165	0	0
4.437	7	61	444	8	7	10	935	0	0
4.438	1	8	444	9	7	0	165	0	0
4.438	2	13	444	9	116	0	165	0	0
4.438	3	27	444	9	65	0	165	0	0
4.438	4	32	444	9	110	0	165	0	0
4.438	5	49	444	9	67	0	165	0	0
4.438	6	59	444	9	3	0	165	0	0
4.438	7	62	444	9	6	6	621	0	0
4.439	1	7	444	10	8	0	165	0	0
4.439	2	16	444	10	44	0	165	0	0
4.439	3	29	444	10	85	0	165	0	0
4.439	4	36	444	10	121	0	165	0	0
4.439	5	47	444	10	49	0	165	0	0
4.439	6	60	444	10	8	0	165	0	0
4.439	7	66	444	10	11	4	437	0	0
4.44	1	6	445	1	59	0	165	0	0
4.44	2	11	445	1	34	0	165	0	0
4.44	3	24	445	1	94	0	165	0	0
4.44	4	33	445	1	126	0	165	0	0
4.44	5	46	445	1	56	0	165	0	0
4.44	6	53	445	1	12	0	165	0	0
4.44	7	64	445	1	8	18	1980	0	0
4.441	1	10	445	2	15	0	165	0	0
4.441	2	12	445	2	73	0	165	0	0
4.441	3	22	445	2	160	0	165	0	0
4.441	4	35	445	2	145	0	165	0	0
4.441	5	41	445	2	58	0	165	0	0
4.441	6	52	445	2	30	0	165	0	0
4.441	7	69	445	2	1	16	1836	0	0
4.442	1	3	445	3	58	0	165	0	0
4.442	2	15	445	3	99	0	165	0	0
4.442	3	26	445	3	102	0	165	0	0
4.442	4	40	445	3	33	0	165	0	0
4.442	5	49	445	3	67	0	165	0	0
4.442	6	55	445	3	40	0	165	0	0
4.442	7	67	445	3	12	4	437	0	0
4.443	1	2	445	4	19	0	165	0	0
4.443	2	14	445	4	108	0	165	0	0
4.443	3	25	445	4	123	0	165	0	0
4.443	4	38	445	4	37	0	165	0	0
4.443	5	48	445	4	77	0	165	0	0
4.443	6	56	445	4	54	0	165	0	0
4.443	7	63	445	4	3	14	1527	0	0
4.444	1	9	445	5	23	0	165	0	0
4.444	2	13	445	5	116	0	165	0	0
4.444	3	30	445	5	59	0	165	0	0
4.444	4	37	445	5	42	0	165	0	0
4.444	5	44	445	5	105	0	165	0	0
4.444	6	54	445	5	55	0	165	0	0
4.444	7	65	445	5	4	6	621	0	0
4.445	1	8	445	6	7	0	165	0	0
4.445	2	16	445	6	44	0	165	0	0
4.445	3	22	445	6	160	0	165	0	0
4.445	4	39	445	6	74	0	165	0	0
4.445	5	42	445	6	12	0	165	0	0
4.445	6	51	445	6	81	0	165	0	0
4.445	7	70	445	6	2	12	1191	0	0
4.446	1	5	445	7	49	0	165	0	0
4.446	2	11	445	7	34	0	165	0	0
4.446	3	28	445	7	219	0	165	0	0
4.446	4	34	445	7	89	0	165	0	0
4.446	5	43	445	7	23	0	165	0	0
4.446	6	57	445	7	1	0	165	0	0
4.446	7	68	445	7	5	4	437	0	0
4.447	1	6	445	8	59	0	165	0	0
4.447	2	12	445	8	73	0	165	0	0
4.447	3	23	445	8	23	0	165	0	0
4.447	4	31	445	8	93	0	165	0	0
4.447	5	45	445	8	33	0	165	0	0
4.447	6	58	445	8	2	0	165	0	0
4.447	7	61	445	8	7	10	935	0	0
4.448	1	4	445	9	3	0	165	0	0
4.448	2	15	445	9	99	0	165	0	0
4.448	3	30	445	9	59	0	165	0	0
4.448	4	32	445	9	110	0	165	0	0
4.448	5	50	445	9	45	0	165	0	0
4.448	6	59	445	9	3	0	165	0	0
4.448	7	64	445	9	8	18	1980	0	0
4.449	1	2	445	10	19	0	165	0	0
4.449	2	14	445	10	108	0	165	0	0
4.449	3	27	445	10	65	0	165	0	0
4.449	4	36	445	10	121	0	165	0	0
4.449	5	47	445	10	49	0	165	0	0
4.449	6	60	445	10	8	0	165	0	0
4.449	7	66	445	10	11	4	437	0	0
4.45	1	1	446	1	6	0	165	0	0
4.45	2	13	446	1	116	0	165	0	0
4.45	3	29	446	1	85	0	165	0	0
4.45	4	33	446	1	126	0	165	0	0
4.45	5	46	446	1	56	0	165	0	0
4.45	6	53	446	1	12	0	165	0	0
4.45	7	69	446	1	1	16	1836	0	0
4.451	1	8	446	2	7	0	165	0	0
4.451	2	16	446	2	44	0	165	0	0
4.451	3	24	446	2	94	0	165	0	0
4.451	4	35	446	2	145	0	165	0	0
4.451	5	41	446	2	58	0	165	0	0
4.451	6	52	446	2	30	0	165	0	0
4.451	7	62	446	2	6	6	621	0	0
4.452	1	7	446	3	8	0	165	0	0
4.452	2	11	446	3	34	0	165	0	0
4.452	3	26	446	3	102	0	165	0	0
4.452	4	40	446	3	33	0	165	0	0
4.452	5	49	446	3	67	0	165	0	0
4.452	6	55	446	3	40	0	165	0	0
4.452	7	67	446	3	12	4	437	0	0
4.453	1	6	446	4	59	0	165	0	0
4.453	2	12	446	4	73	0	165	0	0
4.453	3	28	446	4	219	0	165	0	0
4.453	4	38	446	4	37	0	165	0	0
4.453	5	48	446	4	77	0	165	0	0
4.453	6	56	446	4	54	0	165	0	0
4.453	7	63	446	4	3	14	1527	0	0
4.454	1	10	446	5	15	0	165	0	0
4.454	2	15	446	5	99	0	165	0	0
4.454	3	25	446	5	123	0	165	0	0
4.454	4	37	446	5	42	0	165	0	0
4.454	5	44	446	5	105	0	165	0	0
4.454	6	54	446	5	55	0	165	0	0
4.454	7	70	446	5	2	12	1191	0	0
4.455	1	3	446	6	58	0	165	0	0
4.455	2	15	446	6	99	0	165	0	0
4.455	3	22	446	6	160	0	165	0	0
4.455	4	39	446	6	74	0	165	0	0
4.455	5	42	446	6	12	0	165	0	0
4.455	6	51	446	6	81	0	165	0	0
4.455	7	65	446	6	4	6	621	0	0
4.456	1	2	446	7	19	0	165	0	0
4.456	2	14	446	7	108	0	165	0	0
4.456	3	28	446	7	219	0	165	0	0
4.456	4	34	446	7	89	0	165	0	0
4.456	5	43	446	7	23	0	165	0	0
4.456	6	57	446	7	1	0	165	0	0
4.456	7	68	446	7	5	4	437	0	0
4.457	1	9	446	8	23	0	165	0	0
4.457	2	13	446	8	116	0	165	0	0
4.457	3	23	446	8	23	0	165	0	0
4.457	4	31	446	8	93	0	165	0	0
4.457	5	46	446	8	56	0	165	0	0
4.457	6	58	446	8	2	0	165	0	0
4.457	7	61	446	8	7	10	935	0	0
4.458	1	8	446	9	7	0	165	0	0
4.458	2	16	446	9	44	0	165	0	0
4.458	3	30	446	9	59	0	165	0	0
4.458	4	32	446	9	110	0	165	0	0
4.458	5	45	446	9	33	0	165	0	0
4.458	6	59	446	9	3	0	165	0	0
4.458	7	64	446	9	8	18	1980	0	0
4.459	1	5	446	10	49	0	165	0	0
4.459	2	11	446	10	34	0	165	0	0
4.459	3	27	446	10	65	0	165	0	0
4.459	4	36	446	10	121	0	165	0	0
4.459	5	50	446	10	45	0	165	0	0
4.459	6	60	446	10	8	0	165	0	0
4.459	7	66	446	10	11	4	437	0	0
4.46	1	4	447	1	3	0	165	0	0
4.46	2	12	447	1	73	0	165	0	0
4.46	3	28	447	1	219	0	165	0	0
4.46	4	33	447	1	126	0	165	0	0
4.46	5	47	447	1	49	0	165	0	0
4.46	6	53	447	1	12	0	165	0	0
4.46	7	69	447	1	1	16	1836	0	0
4.461	1	2	447	2	19	0	165	0	0
4.461	2	15	447	2	99	0	165	0	0
4.461	3	29	447	2	85	0	165	0	0
4.461	4	35	447	2	145	0	165	0	0
4.461	5	44	447	2	105	0	165	0	0
4.461	6	52	447	2	30	0	165	0	0
4.461	7	62	447	2	6	6	621	0	0
4.462	1	1	447	3	6	0	165	0	0
4.462	2	14	447	3	108	0	165	0	0
4.462	3	24	447	3	94	0	165	0	0
4.462	4	40	447	3	33	0	165	0	0
4.462	5	46	447	3	56	0	165	0	0
4.462	6	51	447	3	81	0	165	0	0
4.462	7	67	447	3	12	4	437	0	0
4.463	1	8	447	4	7	0	165	0	0
4.463	2	13	447	4	116	0	165	0	0
4.463	3	26	447	4	102	0	165	0	0
4.463	4	38	447	4	37	0	165	0	0
4.463	5	41	447	4	58	0	165	0	0
4.463	6	57	447	4	1	0	165	0	0
4.463	7	63	447	4	3	14	1527	0	0
4.464	1	7	447	5	8	0	165	0	0
4.464	2	13	447	5	116	0	165	0	0
4.464	3	25	447	5	123	0	165	0	0
4.464	4	37	447	5	42	0	165	0	0
4.464	5	49	447	5	67	0	165	0	0
4.464	6	55	447	5	40	0	165	0	0
4.464	7	70	447	5	2	12	1191	0	0
4.465	1	6	447	6	59	0	165	0	0
4.465	2	16	447	6	44	0	165	0	0
4.465	3	22	447	6	160	0	165	0	0
4.465	4	39	447	6	74	0	165	0	0
4.465	5	48	447	6	77	0	165	0	0
4.465	6	56	447	6	54	0	165	0	0
4.465	7	68	447	6	5	4	437	0	0
4.466	1	10	447	7	15	0	165	0	0
4.466	2	11	447	7	34	0	165	0	0
4.466	3	28	447	7	219	0	165	0	0
4.466	4	36	447	7	121	0	165	0	0
4.466	5	44	447	7	105	0	165	0	0
4.466	6	54	447	7	55	0	165	0	0
4.466	7	65	447	7	4	6	621	0	0
4.467	1	3	447	8	58	0	165	0	0
4.467	2	12	447	8	73	0	165	0	0
4.467	3	23	447	8	23	0	165	0	0
4.467	4	34	447	8	89	0	165	0	0
4.467	5	42	447	8	12	0	165	0	0
4.467	6	51	447	8	81	0	165	0	0
4.467	7	61	447	8	7	10	935	0	0
4.468	1	9	447	9	23	0	165	0	0
4.468	2	15	447	9	99	0	165	0	0
4.468	3	30	447	9	59	0	165	0	0
4.468	4	31	447	9	93	0	165	0	0
4.468	5	43	447	9	23	0	165	0	0
4.468	6	57	447	9	1	0	165	0	0
4.468	7	64	447	9	8	18	1980	0	0
4.469	1	5	447	10	49	0	165	0	0
4.469	2	14	447	10	108	0	165	0	0
4.469	3	27	447	10	65	0	165	0	0
4.469	4	32	447	10	110	0	165	0	0
4.469	5	45	447	10	33	0	165	0	0
4.469	6	58	447	10	2	0	165	0	0
4.469	7	69	447	10	1	16	1836	0	0
4.47	1	4	448	1	3	0	165	0	0
4.47	2	13	448	1	116	0	165	0	0
4.47	3	29	448	1	85	0	165	0	0
4.47	4	36	448	1	121	0	165	0	0
4.47	5	50	448	1	45	0	165	0	0
4.47	6	59	448	1	3	0	165	0	0
4.47	7	66	448	1	11	4	437	0	0
4.471	1	2	448	2	19	0	165	0	0
4.471	2	14	448	2	108	0	165	0	0
4.471	3	24	448	2	94	0	165	0	0
4.471	4	33	448	2	126	0	165	0	0
4.471	5	47	448	2	49	0	165	0	0
4.471	6	60	448	2	8	0	165	0	0
4.471	7	62	448	2	6	6	621	0	0
4.472	1	1	448	3	6	0	165	0	0
4.472	2	16	448	3	44	0	165	0	0
4.472	3	26	448	3	102	0	165	0	0
4.472	4	35	448	3	145	0	165	0	0
4.472	5	48	448	3	77	0	165	0	0
4.472	6	53	448	3	12	0	165	0	0
4.472	7	67	448	3	12	4	437	0	0
4.473	1	8	448	4	7	0	165	0	0
4.473	2	13	448	4	116	0	165	0	0
4.473	3	25	448	4	123	0	165	0	0
4.473	4	40	448	4	33	0	165	0	0
4.473	5	46	448	4	56	0	165	0	0
4.473	6	54	448	4	55	0	165	0	0
4.473	7	63	448	4	3	14	1527	0	0
4.474	1	7	448	5	8	0	165	0	0
4.474	2	16	448	5	44	0	165	0	0
4.474	3	22	448	5	160	0	165	0	0
4.474	4	38	448	5	37	0	165	0	0
4.474	5	41	448	5	58	0	165	0	0
4.474	6	52	448	5	30	0	165	0	0
4.474	7	70	448	5	2	12	1191	0	0
4.475	1	6	448	6	59	0	165	0	0
4.475	2	11	448	6	34	0	165	0	0
4.475	3	28	448	6	219	0	165	0	0
4.475	4	37	448	6	42	0	165	0	0
4.475	5	49	448	6	67	0	165	0	0
4.475	6	55	448	6	40	0	165	0	0
4.475	7	68	448	6	5	4	437	0	0
4.476	1	10	448	7	15	0	165	0	0
4.476	2	12	448	7	73	0	165	0	0
4.476	3	23	448	7	23	0	165	0	0
4.476	4	39	448	7	74	0	165	0	0
4.476	5	48	448	7	77	0	165	0	0
4.476	6	56	448	7	54	0	165	0	0
4.476	7	61	448	7	7	10	935	0	0
4.477	1	3	448	8	58	0	165	0	0
4.477	2	15	448	8	99	0	165	0	0
4.477	3	30	448	8	59	0	165	0	0
4.477	4	34	448	8	89	0	165	0	0
4.477	5	44	448	8	105	0	165	0	0
4.477	6	54	448	8	55	0	165	0	0
4.477	7	64	448	8	8	18	1980	0	0
4.478	1	2	448	9	19	0	165	0	0
4.478	2	14	448	9	108	0	165	0	0
4.478	3	27	448	9	65	0	165	0	0
4.478	4	31	448	9	93	0	165	0	0
4.478	5	42	448	9	12	0	165	0	0
4.478	6	51	448	9	81	0	165	0	0
4.478	7	65	448	9	4	6	621	0	0
4.479	1	9	448	10	23	0	165	0	0
4.479	2	13	448	10	116	0	165	0	0
4.479	3	29	448	10	85	0	165	0	0
4.479	4	32	448	10	110	0	165	0	0
4.479	5	43	448	10	23	0	165	0	0
4.479	6	57	448	10	1	0	165	0	0
4.479	7	69	448	10	1	16	1836	0	0
4.48	1	5	449	1	49	0	165	0	0
4.48	2	16	449	1	44	0	165	0	0
4.48	3	24	449	1	94	0	165	0	0
4.48	4	36	449	1	121	0	165	0	0
4.48	5	45	449	1	33	0	165	0	0
4.48	6	58	449	1	2	0	165	0	0
4.48	7	66	449	1	11	4	437	0	0
4.481	1	4	449	2	3	0	165	0	0
4.481	2	11	449	2	34	0	165	0	0
4.481	3	26	449	2	102	0	165	0	0
4.481	4	33	449	2	126	0	165	0	0
4.481	5	50	449	2	45	0	165	0	0
4.481	6	52	449	2	30	0	165	0	0
4.481	7	67	449	2	12	4	437	0	0
4.482	1	2	449	3	19	0	165	0	0
4.482	2	12	449	3	73	0	165	0	0
4.482	3	25	449	3	123	0	165	0	0
4.482	4	37	449	3	42	0	165	0	0
4.482	5	47	449	3	49	0	165	0	0
4.482	6	59	449	3	3	0	165	0	0
4.482	7	63	449	3	3	14	1527	0	0
4.483	1	1	449	4	6	0	165	0	0
4.483	2	15	449	4	99	0	165	0	0
4.483	3	22	449	4	160	0	165	0	0
4.483	4	35	449	4	145	0	165	0	0
4.483	5	46	449	4	56	0	165	0	0
4.483	6	60	449	4	8	0	165	0	0
4.483	7	70	449	4	2	12	1191	0	0
4.484	1	8	449	5	7	0	165	0	0
4.484	2	14	449	5	108	0	165	0	0
4.484	3	28	449	5	219	0	165	0	0
4.484	4	34	449	5	89	0	165	0	0
4.484	5	41	449	5	58	0	165	0	0
4.484	6	53	449	5	12	0	165	0	0
4.484	7	62	449	5	6	6	621	0	0
4.485	1	7	449	6	8	0	165	0	0
4.485	2	13	449	6	116	0	165	0	0
4.485	3	23	449	6	23	0	165	0	0
4.485	4	40	449	6	33	0	165	0	0
4.485	5	49	449	6	67	0	165	0	0
4.485	6	52	449	6	30	0	165	0	0
4.485	7	68	449	6	5	4	437	0	0
4.486	1	6	449	7	59	0	165	0	0
4.486	2	16	449	7	44	0	165	0	0
4.486	3	30	449	7	59	0	165	0	0
4.486	4	32	449	7	110	0	165	0	0
4.486	5	48	449	7	77	0	165	0	0
4.486	6	55	449	7	40	0	165	0	0
4.486	7	61	449	7	7	10	935	0	0
4.487	1	10	449	8	15	0	165	0	0
4.487	2	11	449	8	34	0	165	0	0
4.487	3	27	449	8	65	0	165	0	0
4.487	4	38	449	8	37	0	165	0	0
4.487	5	44	449	8	105	0	165	0	0
4.487	6	56	449	8	54	0	165	0	0
4.487	7	64	449	8	8	18	1980	0	0
4.488	1	3	449	9	58	0	165	0	0
4.488	2	12	449	9	73	0	165	0	0
4.488	3	29	449	9	85	0	165	0	0
4.488	4	37	449	9	42	0	165	0	0
4.488	5	42	449	9	12	0	165	0	0
4.488	6	54	449	9	55	0	165	0	0
4.488	7	69	449	9	1	16	1836	0	0
4.489	1	2	449	10	19	0	165	0	0
4.489	2	15	449	10	99	0	165	0	0
4.489	3	24	449	10	94	0	165	0	0
4.489	4	39	449	10	74	0	165	0	0
4.489	5	43	449	10	23	0	165	0	0
4.489	6	51	449	10	81	0	165	0	0
4.489	7	66	449	10	11	4	437	0	0
4.49	1	9	450	1	23	0	165	0	0
4.49	2	14	450	1	108	0	165	0	0
4.49	3	26	450	1	102	0	165	0	0
4.49	4	34	450	1	89	0	165	0	0
4.49	5	45	450	1	33	0	165	0	0
4.49	6	57	450	1	1	0	165	0	0
4.49	7	65	450	1	4	6	621	0	0
4.491	1	8	450	2	7	0	165	0	0
4.491	2	13	450	2	116	0	165	0	0
4.491	3	25	450	2	123	0	165	0	0
4.491	4	31	450	2	93	0	165	0	0
4.491	5	50	450	2	45	0	165	0	0
4.491	6	58	450	2	2	0	165	0	0
4.491	7	63	450	2	3	14	1527	0	0
4.492	1	5	450	3	49	0	165	0	0
4.492	2	16	450	3	44	0	165	0	0
4.492	3	22	450	3	160	0	165	0	0
4.492	4	32	450	3	110	0	165	0	0
4.492	5	47	450	3	49	0	165	0	0
4.492	6	59	450	3	3	0	165	0	0
4.492	7	67	450	3	12	4	437	0	0
4.493	1	4	450	4	3	0	165	0	0
4.493	2	11	450	4	34	0	165	0	0
4.493	3	28	450	4	219	0	165	0	0
4.493	4	36	450	4	121	0	165	0	0
4.493	5	46	450	4	56	0	165	0	0
4.493	6	60	450	4	8	0	165	0	0
4.493	7	70	450	4	2	12	1191	0	0
4.494	1	2	450	5	19	0	165	0	0
4.494	2	12	450	5	73	0	165	0	0
4.494	3	23	450	5	23	0	165	0	0
4.494	4	33	450	5	126	0	165	0	0
4.494	5	41	450	5	58	0	165	0	0
4.494	6	53	450	5	12	0	165	0	0
4.494	7	62	450	5	6	6	621	0	0
4.495	1	1	450	6	6	0	165	0	0
4.495	2	15	450	6	99	0	165	0	0
4.495	3	30	450	6	59	0	165	0	0
4.495	4	35	450	6	145	0	165	0	0
4.495	5	49	450	6	67	0	165	0	0
4.495	6	52	450	6	30	0	165	0	0
4.495	7	68	450	6	5	4	437	0	0
4.496	1	8	450	7	7	0	165	0	0
4.496	2	14	450	7	108	0	165	0	0
4.496	3	27	450	7	65	0	165	0	0
4.496	4	40	450	7	33	0	165	0	0
4.496	5	48	450	7	77	0	165	0	0
4.496	6	55	450	7	40	0	165	0	0
4.496	7	61	450	7	7	10	935	0	0
4.497	1	7	450	8	8	0	165	0	0
4.497	2	13	450	8	116	0	165	0	0
4.497	3	29	450	8	85	0	165	0	0
4.497	4	38	450	8	37	0	165	0	0
4.497	5	44	450	8	105	0	165	0	0
4.497	6	56	450	8	54	0	165	0	0
4.497	7	64	450	8	8	18	1980	0	0
4.498	1	6	450	9	59	0	165	0	0
4.498	2	16	450	9	44	0	165	0	0
4.498	3	24	450	9	94	0	165	0	0
4.498	4	37	450	9	42	0	165	0	0
4.498	5	42	450	9	12	0	165	0	0
4.498	6	54	450	9	55	0	165	0	0
4.498	7	69	450	9	1	16	1836	0	0
4.499	1	10	450	10	15	0	165	0	0
4.499	2	11	450	10	34	0	165	0	0
4.499	3	26	450	10	102	0	165	0	0
4.499	4	39	450	10	74	0	165	0	0
4.499	5	43	450	10	23	0	165	0	0
4.499	6	51	450	10	81	0	165	0	0
4.499	7	66	450	10	11	4	437	0	0
4.5	1	3	451	1	58	0	165	0	0
4.5	2	12	451	1	73	0	165	0	0
4.5	3	25	451	1	123	0	165	0	0
4.5	4	34	451	1	89	0	165	0	0
4.5	5	45	451	1	33	0	165	0	0
4.5	6	57	451	1	1	0	165	0	0
4.5	7	65	451	1	4	6	621	0	0
4.501	1	2	451	2	19	0	165	0	0
4.501	2	15	451	2	99	0	165	0	0
4.501	3	22	451	2	160	0	165	0	0
4.501	4	31	451	2	93	0	165	0	0
4.501	5	50	451	2	45	0	165	0	0
4.501	6	58	451	2	2	0	165	0	0
4.501	7	63	451	2	3	14	1527	0	0
4.502	1	9	451	3	23	0	165	0	0
4.502	2	14	451	3	108	0	165	0	0
4.502	3	28	451	3	219	0	165	0	0
4.502	4	32	451	3	110	0	165	0	0
4.502	5	47	451	3	49	0	165	0	0
4.502	6	59	451	3	3	0	165	0	0
4.502	7	67	451	3	12	4	437	0	0
4.503	1	5	451	4	49	0	165	0	0
4.503	2	13	451	4	116	0	165	0	0
4.503	3	23	451	4	23	0	165	0	0
4.503	4	36	451	4	121	0	165	0	0
4.503	5	46	451	4	56	0	165	0	0
4.503	6	60	451	4	8	0	165	0	0
4.503	7	70	451	4	2	12	1191	0	0
4.504	1	4	451	5	3	0	165	0	0
4.504	2	16	451	5	44	0	165	0	0
4.504	3	30	451	5	59	0	165	0	0
4.504	4	33	451	5	126	0	165	0	0
4.504	5	41	451	5	58	0	165	0	0
4.504	6	53	451	5	12	0	165	0	0
4.504	7	68	451	5	5	4	437	0	0
4.505	1	2	451	6	19	0	165	0	0
4.505	2	11	451	6	34	0	165	0	0
4.505	3	27	451	6	65	0	165	0	0
4.505	4	35	451	6	145	0	165	0	0
4.505	5	49	451	6	67	0	165	0	0
4.505	6	52	451	6	30	0	165	0	0
4.505	7	61	451	6	7	10	935	0	0
4.506	1	1	451	7	6	0	165	0	0
4.506	2	12	451	7	73	0	165	0	0
4.506	3	29	451	7	85	0	165	0	0
4.506	4	40	451	7	33	0	165	0	0
4.506	5	48	451	7	77	0	165	0	0
4.506	6	51	451	7	81	0	165	0	0
4.506	7	62	451	7	6	6	621	0	0
4.507	1	8	451	8	7	0	165	0	0
4.507	2	15	451	8	99	0	165	0	0
4.507	3	24	451	8	94	0	165	0	0
4.507	4	38	451	8	37	0	165	0	0
4.507	5	44	451	8	105	0	165	0	0
4.507	6	55	451	8	40	0	165	0	0
4.507	7	64	451	8	8	18	1980	0	0
4.508	1	7	451	9	8	0	165	0	0
4.508	2	14	451	9	108	0	165	0	0
4.508	3	22	451	9	160	0	165	0	0
4.508	4	37	451	9	42	0	165	0	0
4.508	5	42	451	9	12	0	165	0	0
4.508	6	56	451	9	54	0	165	0	0
4.508	7	69	451	9	1	16	1836	0	0
4.509	1	6	451	10	59	0	165	0	0
4.509	2	13	451	10	116	0	165	0	0
4.509	3	26	451	10	102	0	165	0	0
4.509	4	39	451	10	74	0	165	0	0
4.509	5	43	451	10	23	0	165	0	0
4.509	6	54	451	10	55	0	165	0	0
4.509	7	66	451	10	11	4	437	0	0
4.51	1	10	452	1	15	0	165	0	0
4.51	2	16	452	1	44	0	165	0	0
4.51	3	25	452	1	123	0	165	0	0
4.51	4	34	452	1	89	0	165	0	0
4.51	5	45	452	1	33	0	165	0	0
4.51	6	51	452	1	81	0	165	0	0
4.51	7	63	452	1	3	14	1527	0	0
4.511	1	3	452	2	58	0	165	0	0
4.511	2	11	452	2	34	0	165	0	0
4.511	3	22	452	2	160	0	165	0	0
4.511	4	31	452	2	93	0	165	0	0
4.511	5	50	452	2	45	0	165	0	0
4.511	6	57	452	2	1	0	165	0	0
4.511	7	67	452	2	12	4	437	0	0
4.512	1	9	452	3	23	0	165	0	0
4.512	2	12	452	3	73	0	165	0	0
4.512	3	28	452	3	219	0	165	0	0
4.512	4	32	452	3	110	0	165	0	0
4.512	5	47	452	3	49	0	165	0	0
4.512	6	58	452	3	2	0	165	0	0
4.512	7	65	452	3	4	6	621	0	0
4.513	1	5	452	4	49	0	165	0	0
4.513	2	15	452	4	99	0	165	0	0
4.513	3	23	452	4	23	0	165	0	0
4.513	4	36	452	4	121	0	165	0	0
4.513	5	46	452	4	56	0	165	0	0
4.513	6	59	452	4	3	0	165	0	0
4.513	7	70	452	4	2	12	1191	0	0
4.514	1	4	452	5	3	0	165	0	0
4.514	2	14	452	5	108	0	165	0	0
4.514	3	30	452	5	59	0	165	0	0
4.514	4	33	452	5	126	0	165	0	0
4.514	5	41	452	5	58	0	165	0	0
4.514	6	60	452	5	8	0	165	0	0
4.514	7	61	452	5	7	10	935	0	0
4.515	1	2	452	6	19	0	165	0	0
4.515	2	13	452	6	116	0	165	0	0
4.515	3	27	452	6	65	0	165	0	0
4.515	4	35	452	6	145	0	165	0	0
4.515	5	49	452	6	67	0	165	0	0
4.515	6	53	452	6	12	0	165	0	0
4.515	7	68	452	6	5	4	437	0	0
4.516	1	1	452	7	6	0	165	0	0
4.516	2	16	452	7	44	0	165	0	0
4.516	3	29	452	7	85	0	165	0	0
4.516	4	39	452	7	74	0	165	0	0
4.516	5	48	452	7	77	0	165	0	0
4.516	6	52	452	7	30	0	165	0	0
4.516	7	64	452	7	8	18	1980	0	0
4.517	1	8	452	8	7	0	165	0	0
4.517	2	11	452	8	34	0	165	0	0
4.517	3	24	452	8	94	0	165	0	0
4.517	4	40	452	8	33	0	165	0	0
4.517	5	44	452	8	105	0	165	0	0
4.517	6	55	452	8	40	0	165	0	0
4.517	7	69	452	8	1	16	1836	0	0
4.518	1	7	452	9	8	0	165	0	0
4.518	2	12	452	9	73	0	165	0	0
4.518	3	26	452	9	102	0	165	0	0
4.518	4	38	452	9	37	0	165	0	0
4.518	5	42	452	9	12	0	165	0	0
4.518	6	56	452	9	54	0	165	0	0
